CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
1	224488337	226179022	59	0.0988	8640, 8698
1	226180624	226186931	4	-2.5794	8699, 8702
1	226252166	228295484	86	0	8703, 8788
1	228333714	228335250	5	-2.0863	8789, 8793
1	228345590	229568795	57	0.0626	8794, 8850
1	229613376	229643861	5	-2.213	8851, 8855
1	229676480	235420496	166	-0.0442	8856, 9021
1	235505385	235505726	5	-2.0847	9022, 9026
1	235577739	236703984	42	0	9027, 9068
1	236738159	236767275	4	-2.1865	9069, 9072
1	236881167	249212038	230	0.008	9073, 9302
2	46045	3604446	70	-0	9303, 9372
2	3623456	3625365	3	-3.4919	9373, 9375
2	3687904	9554362	54	0	9376, 9429
2	9570039	9581999	5	-2.2954	9430, 9434
2	9618377	9770436	15	0	9435, 9449
2	9991755	10045073	5	-0.9965	9450, 9454
2	10095211	10220249	15	-0.0307	9455, 9469
2	10263116	10267281	5	-3.4451	9470, 9474
2	10282406	24285943	229	-0	9475, 9703
2	24291228	24296965	5	-3.7776	9704, 9708
2	24303817	27352390	189	0	9709, 9897
2	27355746	27356521	5	-1.6564	9898, 9902
2	27360442	27565850	54	0	9903, 9956
2	27590879	27591250	4	-4.0627	9957, 9960
2	27591994	27609980	16	0	9961, 9976
2	27656302	27657637	4	-1.5842	9977, 9980
2	27659678	27858102	38	0.0915	9981, 10018
2	27861771	27861887	3	-2.1917	10019, 10021
2	27878345	28812361	32	0	10022, 10053
2	28999768	29001881	5	-3.5007	10054, 10058
2	29039039	29093017	10	-0.1505	10059, 10068
2	29117664	29135549	5	-2.8065	10069, 10073
2	29222070	30143345	20	0	10074, 10093
2	30379604	30381589	5	-0.9025	10094, 10098
2	30457337	32168393	40	0	10099, 10138
2	32254686	32254776	4	-1.0851	10139, 10142
2	32289024	32702477	25	-0	10143, 10167
2	32865398	32927969	5	-1.5422	10168, 10172
2	33360005	33468805	5	-0.0475	10173, 10177
2	33741647	33752287	5	-1.9023	10178, 10182
2	33810722	37414622	48	0	10183, 10230
2	37454822	37455617	3	-1.7434	10231, 10233
2	37458561	38976801	52	0	10234, 10285
2	38976805	38977216	3	-3.7682	10286, 10288
2	39006245	61725909	456	-0.0019	10289, 10744
2	62067420	62081072	4	2.0318	10745, 10748
2	62104101	70188651	216	-0.0746	10749, 10964
2	70315040	70315410	5	-1.4962	10965, 10969
2	70408584	71351613	69	0.0389	10970, 11038
2	71360016	71361846	4	-1.3005	11039, 11042
2	71417022	73475007	61	0	11043, 11103
2	73476114	73477490	3	-4.8635	11104, 11106
2	73477484	85839037	317	-0.0138	11107, 11423
2	85850856	85852766	5	-3.2728	11424, 11428
2	85892889	96933663	211	-0	11429, 11639
2	96957159	96963178	3	-3.4281	11640, 11642
2	96969052	111907678	435	0.0221	11643, 12077
2	112596015	112608420	4	-3.5031	12078, 12081
2	112702616	113309487	31	0	12082, 12112
2	113309497	113321990	4	-2.1607	12113, 12116
2	113343615	118577375	92	0	12117, 12208
2	118578846	118579534	3	-3.2758	12209, 12211
2	118715987	122007219	96	0	12212, 12307
2	122488580	122494343	5	-2.5387	12308, 12312
2	122514869	127958894	29	-0	12313, 12341
2	128044453	128050341	5	-1.6431	12342, 12346
2	128079752	128459553	35	-0	12347, 12381
2	128522482	128610609	9	-3.9401	12382, 12390
2	128610628	136594407	173	0	12391, 12563
2	136617004	136740988	10	-2.1604	12564, 12573
2	136872980	162224067	270	-0	12574, 12843
2	162226662	162242093	4	-3.1752	12844, 12847
2	162273087	169707813	125	0	12848, 12972
2	169732604	169745964	5	-3.5019	12973, 12977
2	169757995	170592389	53	0	12978, 13030
2	170661991	170663542	3	-1.4204	13031, 13033
2	170663537	172411136	49	0	13034, 13082
2	172563874	172583319	5	-1.8719	13083, 13087
2	172671657	189963477	364	0.0128	13088, 13451
2	190320037	190329915	5	-2.4206	13452, 13456
2	190430173	203084776	331	-0.0267	13457, 13787
2	203147162	203155104	5	-3.1031	13788, 13792
2	203329620	203760817	16	-0	13793, 13808
2	203760910	203764286	3	-2.6387	13809, 13811
2	203765767	206921525	60	0	13812, 13871
2	207008745	207026119	8	-1.2186	13872, 13879
2	207041433	216964829	201	0.0105	13880, 14080
2	216977830	216990721	5	-1.7244	14081, 14085
2	217148409	217285095	10	0.0904	14086, 14095
2	217364084	217364712	3	-4.6437	14096, 14098
2	217498464	219127880	37	-0	14099, 14135
2	219131229	219132301	3	-2.6385	14136, 14138
2	219134119	223497979	267	0.0171	14139, 14405
2	223499220	223507638	4	-2.2501	14406, 14409
2	223553123	225266343	45	-0	14410, 14454
2	225370806	225400266	5	-1.233	14455, 14459
2	225684220	231927039	140	-0	14460, 14599
2	231927233	231944286	4	-2.8859	14600, 14603
2	231974089	232263249	15	-0	14604, 14618
2	232324986	232326672	5	-1.6789	14619, 14623
2	232393040	237489684	199	0.0215	14624, 14822
2	237998529	237998638	4	-2.3079	14823, 14826
2	238002757	242598575	226	0	14827, 15052
2	242618014	242619727	4	-2.25	15053, 15056
2	242625273	242814479	31	0	15057, 15087
3	369847	3144459	20	-0	15088, 15107
3	3179043	3188161	5	-2.0752	15108, 15112
3	3197909	9833049	123	-0	15113, 15235
3	9839362	9845617	9	-0.9662	15236, 15244
3	9851853	9990949	41	0.0278	15245, 15285
3	10015335	10019121	5	-0.6954	15286, 15290
3	10080987	10183662	14	0	15291, 15304
3	10183771	10183877	3	-1.235	15305, 15307
3	10251329	10331778	20	0	15308, 15327
3	10353686	10357028	5	-1.7185	15328, 15332
3	10413588	12858174	75	0	15333, 15407
3	12880973	12881040	2	-3.3967	15408, 15409
3	12977362	23942539	208	0	15410, 15617
3	23959478	23959964	2	-4.9786	15618, 15619
3	23996131	40457532	363	0	15620, 15982
3	40499459	40502982	5	-2.2955	15983, 15987
3	40528434	42610464	50	0	15988, 16037
3	42633033	42635939	4	-2.7497	16038, 16041
3	42674240	45000825	143	0.025	16042, 16184
3	45030663	45038714	5	-1.5164	16185, 16189
3	45077005	45637404	25	0	16190, 16214
3	45751005	45764984	5	-1.7761	16215, 16219
3	45817256	48631900	251	0	16220, 16470
3	48641003	48646652	4	-1.4329	16471, 16474
3	48646683	49114302	80	-0	16475, 16554
3	49137832	49141885	5	-2.2388	16555, 16559
3	49153340	49756733	98	0	16560, 16657
3	49759915	49761052	5	-1.6014	16658, 16662
3	49764952	51930901	223	-0	16663, 16885
3	51970440	51971315	4	-1.9154	16886, 16889
3	51971711	52294472	62	-0	16890, 16951
3	52295394	52312246	4	-2.312	16952, 16955
3	52324513	52692325	54	-0	16956, 17009
3	52721341	52725089	5	-2.1068	17010, 17014
3	52730287	63973946	271	-0	17015, 17285
3	64004621	64008045	5	-3.4223	17286, 17290
3	64133054	69351543	75	-0	17291, 17365
3	69988310	70008484	5	-3.3607	17366, 17370
3	71064775	113380081	488	0.01	17371, 17858
3	113442267	113505141	10	-2.5985	17859, 17868
3	113627797	119379175	109	0	17869, 17977
3	119394050	119396086	4	-0.823	17978, 17981
3	119425713	120134843	29	-0	17982, 18010
3	120315306	120319990	5	-1.1275	18011, 18015
3	120365112	120424918	8	0.0346	18016, 18023
3	120428625	120489705	7	-1.402	18024, 18030
3	120628525	124456837	167	0	18031, 18197
3	124527984	124578282	5	-1.3056	18198, 18202
3	124732539	127323881	97	0.0193	18203, 18299
3	127324973	127327261	3	-2.1726	18300, 18302
3	127358200	127642833	20	-0	18303, 18322
3	127774511	127831809	10	-3.4799	18323, 18332
3	127872481	133305476	215	0	18333, 18547
3	133358852	133376678	5	-1.8801	18548, 18552
3	133467334	137849998	106	0.0213	18553, 18658
3	137888998	137893480	5	-2.3982	18659, 18663
3	137942269	138763311	58	0	18664, 18721
3	138763340	139069067	6	-0.6523	18722, 18727
3	139088193	139098275	5	-4.2267	18728, 18732
3	139180943	142136009	81	0	18733, 18813
3	142151576	142285064	6	-1.5333	18814, 18819
3	142395051	142741776	22	0	18820, 18841
3	142747203	142747352	2	-3.4228	18842, 18843
3	142747390	153840739	242	0.0048	18844, 19085
3	154022730	154042040	5	-1.2709	19086, 19090
3	154146440	155493592	20	0.0524	19091, 19110
3	155571177	155628919	10	-0.6404	19111, 19120
3	156139399	156570772	20	0	19121, 19140
3	156869978	156877764	4	-0.9111	19141, 19144
3	156877766	158320671	37	-0.0101	19145, 19181
3	158363525	158369902	4	-1.3039	19182, 19185
3	158369909	160073917	50	0.0475	19186, 19235
3	160119800	160138596	5	-1.7776	19236, 19240
3	160156141	160945052	26	-0	19241, 19266
3	160945117	160955995	3	-1.8091	19267, 19269
3	161063943	179137300	235	-0	19270, 19504
3	179287976	179294444	5	-3.4566	19505, 19509
3	179310507	179336220	11	-0.9468	19510, 19520
3	179408047	183823141	109	0	19521, 19629
3	183855458	183858397	4	-3.0051	19630, 19633
3	183873567	183884316	5	0.0843	19634, 19638
3	183896737	183898700	5	-1.7695	19639, 19643
3	183905479	184002894	31	-0	19644, 19674
3	184019844	184021532	5	-3.1312	19675, 19679
3	184039325	184041680	5	-0.9235	19680, 19684
3	184059878	184076875	10	0.0982	19685, 19694
3	184082823	184083015	5	-1.8566	19695, 19699
3	184084511	184086001	4	-4.7145	19700, 19703
3	184090615	196612969	417	-0	19704, 20120
3	196664414	196666270	7	-3.4542	20121, 20127
3	196674899	197707217	48	0.0721	20128, 20175
4	265908	1803756	127	0.0248	20176, 20302
4	1834482	1838303	3	-1.943	20303, 20305
4	1843308	2200412	27	-0	20306, 20332
4	2209745	2242570	5	-1.7803	20333, 20337
4	2252843	2935357	45	0	20338, 20382
4	2951708	2964885	4	-1.1313	20383, 20386
4	2990519	4199700	41	-0	20387, 20427
4	4199746	4228403	4	-0.9844	20428, 20431
4	4242074	4418988	20	0	20432, 20451
4	4458933	4461216	5	-1.1171	20452, 20456
4	4861747	7056056	92	0	20457, 20548
4	7062809	7064168	3	-2.8915	20549, 20551
4	7065810	17616399	189	0.0093	20552, 20740
4	17616399	17625256	4	-2.7177	20741, 20744
4	17706648	17805607	10	0.1468	20745, 20754
4	17812800	17819048	5	-1.2345	20755, 20759
4	17910915	23886492	31	0	20760, 20790
4	24556453	24577909	3	-3.4471	20791, 20793
4	24577984	25351132	32	-0	20794, 20825
4	25381991	25396490	5	-2.2392	20826, 20830
4	25665913	39313124	118	0.0603	20831, 20948
4	39314390	40245136	42	-0.3006	20949, 20990
4	40245209	54231937	232	0.0294	20991, 21222
4	54256740	54257225	3	-2.296	21223, 21225
4	54265937	57307938	79	0	21226, 21304
4	57314654	57340516	6	-1.1194	21305, 21310
4	57349344	57843392	38	-0	21311, 21348
4	57857003	57876606	5	-4.3318	21349, 21353
4	57976128	66467570	20	0	21354, 21373
4	68380091	68380404	4	-1.9382	21374, 21377
4	68384002	76861954	347	0.0214	21378, 21724
4	76890448	76902550	5	-2.0031	21725, 21729
4	76925986	83970471	193	-0	21730, 21922
4	83971029	83978562	4	-1.8166	21923, 21926
4	84026055	99428866	268	-0	21927, 22194
4	99806181	99812448	4	-3.174	22195, 22198
4	99917000	120528383	401	0.0087	22199, 22599
4	120982079	120986962	5	-3.0063	22600, 22604
4	121738063	122682823	29	-0	22605, 22633
4	122723865	122744665	10	-2.287	22634, 22643
4	122770048	128725223	82	0.0289	22644, 22725
4	128806908	128807649	5	-1.5324	22726, 22730
4	128859969	140196555	65	0	22731, 22795
4	140216230	140280904	7	-1.4312	22796, 22802
4	140375497	145628315	106	-0	22803, 22908
4	145916714	146038543	10	-4.3177	22909, 22918
4	146067408	146823974	27	-0	22919, 22945
4	147104145	147108434	2	-4.1903	22946, 22947
4	147108429	155412275	152	0	22948, 23099
4	155467024	155468986	5	-1.4762	23100, 23104
4	155486973	164394776	144	-0	23105, 23248
4	164428249	164435242	3	-1.8609	23249, 23251
4	164436505	177190145	194	0	23252, 23445
4	177241319	177248356	5	-1.7328	23446, 23450
4	177632711	184585158	50	-0	23451, 23500
4	184598621	184601426	3	-2.0555	23501, 23503
4	184605972	190876209	143	0	23504, 23646
5	143220	32739128	370	0.0128	23647, 24016
5	33453456	33456282	4	-3.1508	24017, 24020
5	33457356	34911889	38	-0.0088	24021, 24058
5	34913561	34916012	5	-0.7206	24059, 24063
5	34918564	34923324	3	-2.5745	24064, 24066
5	34935827	37245599	76	0	24067, 24142
5	37328488	37341306	4	-1.3038	24143, 24146
5	37352897	37605182	5	-3.4648	24147, 24151
5	37605214	43040070	127	-0	24152, 24278
5	43122261	43161888	5	-1.6642	24279, 24283
5	43246069	43277428	5	0.0781	24284, 24288
5	43297189	43298981	5	-3.1444	24289, 24293
5	43382098	54603230	142	0.0177	24294, 24435
5	54623570	54649011	4	-3.7344	24436, 24439
5	54649063	61657115	116	0	24440, 24555
5	61689837	61783677	10	-1.3337	24556, 24565
5	61875619	64766650	40	-0	24566, 24605
5	64824767	64868017	9	-2.2125	24606, 24614
5	64906815	81474407	442	-0.0307	24615, 25056
5	81572231	81573586	5	-3.756	25057, 25061
5	81606008	96460215	183	0	25062, 25244
5	96508906	96514846	5	-2.0881	25245, 25249
5	98109756	112174650	125	0	25250, 25374
5	112198245	112200367	6	-2.7146	25375, 25380
5	112238142	137518921	607	0.003	25381, 25987
5	137536813	137548874	5	-4.3683	25988, 25992
5	137593593	137802916	30	0.2175	25993, 26022
5	137847176	137909487	10	-3.1315	26023, 26032
5	138118981	138456770	15	-0	26033, 26047
5	138651828	138653357	5	-1.125	26048, 26052
5	138699562	140048300	138	0.0054	26053, 26190
5	140052062	140052412	4	1.4479	26191, 26194
5	140052865	140059397	5	-1.0772	26195, 26199
5	140059414	145483765	375	0.0022	26200, 26574
5	145523857	145544014	5	-2.6452	26575, 26579
5	145609317	149792197	198	0.0097	26580, 26777
5	149826442	149826532	2	-4.3923	26778, 26779
5	149901082	150078157	18	0	26780, 26797
5	150078158	150080027	2	-4.969	26798, 26799
5	150110970	159822080	278	0	26800, 27077
5	159840601	159849747	6	-2.433	27078, 27083
5	159849753	167915742	54	-0	27084, 27137
5	167919707	167922392	4	-1.6663	27138, 27141
5	167993125	168271615	10	-0.0052	27142, 27151
5	169020413	169021497	5	-1.5844	27152, 27156
5	169081455	172517952	112	0	27157, 27268
5	172573873	172581417	5	-1.0489	27269, 27273
5	172660150	175306930	58	-0	27274, 27331
5	175394176	175395080	4	-1.8017	27332, 27335
5	175395101	175793596	21	-0	27336, 27356
5	175812250	175815447	5	-2.1749	27357, 27361
5	175815947	176730093	80	0	27362, 27441
5	176731706	176732937	3	-2.4748	27442, 27444
5	176734958	177580680	95	0	27445, 27539
5	177580670	177580722	3	-1.7584	27540, 27542
5	177631979	179045044	67	-0.0169	27543, 27609
5	179045249	179048339	3	-1.3005	27610, 27612
5	179070464	180651672	126	0	27613, 27738
5	180666171	180670700	5	-1.8776	27739, 27743
5	180687336	180687573	5	0.006	27744, 27748
6	311927	36492229	1965	-0.0364	27749, 29713
6	36564656	36566718	4	-4.7203	29714, 29717
6	36651970	36790848	10	0.0679	29718, 29727
6	36823777	36882203	9	-0.6098	29728, 29736
6	36882423	41774588	211	-0	29737, 29947
6	41877063	41898395	10	-1.7138	29948, 29957
6	41903788	43487179	194	-0	29958, 30151
6	43487548	43488031	3	-2.5994	30152, 30154
6	43521114	44329590	109	0	30155, 30263
6	44360480	44361299	3	-1.9337	30264, 30266
6	44364106	74189778	466	0.0074	30267, 30732
6	74228643	74229251	2	-3.8411	30733, 30734
6	74348187	88344611	235	0	30735, 30969
6	88387621	88411239	4	-2.6797	30970, 30973
6	88411272	90347567	59	0.081	30974, 31032
6	90428325	90504447	5	-2.5218	31033, 31037
6	90604448	97702471	56	0	31038, 31093
6	97715746	97730207	3	-2.2696	31094, 31096
6	99283045	111288774	261	0.0148	31097, 31357
6	111306278	111329290	5	-2.6173	31358, 31362
6	111409068	117996991	186	0	31363, 31548
6	117996983	117997249	3	-2.2351	31549, 31551
6	118475761	126661525	122	-0.0086	31552, 31673
6	126661523	126667419	5	-2.232	31674, 31678
6	127469791	133108718	178	-0	31679, 31856
6	133136162	133138129	4	-3.0088	31857, 31860
6	133767861	144086668	210	-0.0234	31861, 32070
6	144165736	144179052	5	-1.6847	32071, 32075
6	144207823	144263514	9	0.1537	32076, 32084
6	144416451	144416569	5	-4.7151	32085, 32089
6	144507850	149721697	62	0	32090, 32151
6	149721710	149862673	6	-1.6035	32152, 32157
6	149893458	150016274	14	0	32158, 32171
6	150063584	150067127	5	-1.2108	32172, 32176
6	150070982	153077310	98	-0	32177, 32274
6	153296098	153296565	5	-2.5015	32275, 32279
6	153316399	159653926	132	-0	32280, 32411
6	160105945	160164801	9	-1.3646	32412, 32420
6	160169248	160196343	6	-0.1364	32421, 32426
6	160202122	160205806	5	-2.8096	32427, 32431
6	160212005	170697463	215	0	32432, 32646
6	170852730	170858158	4	-4.5855	32647, 32650
6	170862217	170893598	13	-0	32651, 32663
7	193329	2317881	116	0.0198	32664, 32779
7	2400357	2404044	5	-2.4907	32780, 32784
7	2472569	6370698	149	-0	32785, 32933
7	6431567	6441565	4	-1.1663	32934, 32937
7	6472556	7613314	59	0	32938, 32996
7	7677525	7679978	5	-3.3252	32997, 33001
7	8009167	19184900	131	0	33002, 33132
7	19739884	19748459	5	-3.189	33133, 33137
7	19765247	30634775	318	-0.0051	33138, 33455
7	30640719	30651856	3	-2.3988	33456, 33458
7	30704733	32527359	54	0	33459, 33512
7	32527351	32528922	4	-3.7865	33513, 33516
7	32582847	39446233	131	-0	33517, 33647
7	39610110	39611909	4	-4.4905	33648, 33651
7	39611999	42950287	38	0	33652, 33689
7	42964272	42967002	5	-4.3003	33690, 33694
7	42972105	44579696	101	0	33695, 33795
7	44611316	44613228	5	-2.9785	33796, 33800
7	44621070	54617704	167	-0	33801, 33967
7	54823525	54823576	3	-2.3169	33968, 33970
7	54825186	56087432	40	-0.0264	33971, 34010
7	56125674	56126139	4	-2.7107	34011, 34014
7	56132045	65579907	104	0.0341	34015, 34118
7	65592705	65617270	12	-2.0619	34119, 34130
7	65617262	73097631	106	0	34131, 34236
7	73097631	73105316	6	-1.5835	34237, 34242
7	73118514	98519508	592	0	34243, 34834
7	98522781	98524968	2	-3.4222	34835, 34836
7	98535375	98998056	24	0	34837, 34860
7	99013784	99013830	2	-3.5049	34861, 34862
7	99013824	99032698	8	0.9349	34863, 34870
7	99045751	99686930	102	-0.0046	34871, 34972
7	99687000	99696293	9	-2.1027	34973, 34981
7	99700491	99702573	5	-0.0961	34982, 34986
7	99708868	99711534	5	-1.8716	34987, 34991
7	99719921	100027814	63	0	34992, 35054
7	100028028	100030747	9	-1.7228	35055, 35063
7	100033530	100466275	95	-0.044	35064, 35158
7	100478929	100482962	4	-1.6266	35159, 35162
7	100486609	102769039	144	-0.0215	35163, 35306
7	102939116	102944909	5	-2.6934	35307, 35311
7	102963228	102982304	5	-0.2895	35312, 35316
7	102996139	103003897	5	-2.4706	35317, 35321
7	103051939	117501270	271	-0	35322, 35592
7	117828356	117828450	4	-2.1845	35593, 35596
7	117874491	129297339	255	-0	35597, 35851
7	129311345	129348967	4	-2.4957	35852, 35855
7	129479110	158109545	854	-0.0225	35856, 36709
7	158457265	158482650	5	-1.9075	36710, 36714
7	158560333	158902568	15	-0	36715, 36729
8	193783	17094867	287	0.0148	36730, 37016
8	17100539	17104868	5	-0.9854	37017, 37021
8	17132431	20066989	84	-0.0177	37022, 37105
8	20067909	20069232	4	-3.0838	37106, 37109
8	20110656	27925941	311	0.0095	37110, 37420
8	27987104	27995289	5	-1.2329	37421, 37425
8	28186773	28574712	28	0	37426, 37453
8	28651401	28695224	5	-2.14	37454, 37458
8	28827828	29996115	32	-0	37459, 37490
8	30032626	30034725	4	-0.805	37491, 37494
8	30036921	30361951	6	-0.0087	37495, 37500
8	30469865	30469939	3	-2.4847	37501, 37503
8	30472215	33310768	55	0.076	37504, 37558
8	33346104	33369498	6	-2.3799	37559, 37564
8	33369608	37704498	44	-0.0631	37565, 37608
8	37704511	37707169	4	-1.9283	37609, 37612
8	37732699	41355181	128	-0	37613, 37740
8	41387795	41397276	5	-1.9233	37741, 37745
8	41456773	42620276	78	0.0105	37746, 37823
8	42693302	42694508	8	-1.4752	37824, 37831
8	42711524	56879297	152	0.0208	37832, 37983
8	56985777	56986630	4	-4.4461	37984, 37987
8	57026074	67089586	149	-0	37988, 38136
8	67341489	67341834	5	-1.7367	38137, 38141
8	67356894	67926732	40	-0	38142, 38181
8	67970312	67971593	4	-3.4382	38182, 38185
8	67971605	95777499	456	0.0105	38186, 38641
8	95777494	95854643	7	-1.418	38642, 38648
8	95900219	97243748	30	0	38649, 38678
8	97244033	97245406	5	-1.3337	38679, 38683
8	97263193	99015945	39	0	38684, 38722
8	99054961	99057224	3	-4.0449	38723, 38725
8	99101356	144900076	861	-0.0161	38726, 39586
8	144900193	144900676	4	-5.076	39587, 39590
8	144921226	145641340	109	-0	39591, 39699
8	145650387	145669319	10	-3.0014	39700, 39709
8	145689836	146002939	59	0	39710, 39768
8	146016816	146017426	5	-3.4559	39769, 39773
8	146032643	146278539	35	-0	39774, 39808
9	117370	4719229	92	0.0433	39809, 39900
9	4841307	4844607	5	-2.2352	39901, 39905
9	5029860	15210178	138	0	39906, 40043
9	15422979	15444616	5	-1.9397	40044, 40048
9	15474221	19076673	47	0	40049, 40095
9	19089471	19102547	3	-2.6556	40096, 40098
9	19119763	19341015	10	0.0275	40099, 40108
9	19378720	19378881	3	-4.3709	40109, 40111
9	19409173	33034253	204	0	40112, 40315
9	33060535	33071746	5	-5.332	40316, 40320
9	33135269	33443891	32	-0	40321, 40352
9	33469080	33472071	4	-2.1306	40353, 40356
