GENE	BF
AGFG1	-12.499500000000001
AGFG2	-9.0715
AGGF1	-4.3965
AGK	-3.9924999999999997
AGL	-14.415500000000002
AGMAT	-11.849499999999999
AGMO	-8.148499999999999
AGO1	-7.4405
AGO2	-8.846499999999999
AGO3	-6.3515
AGO4	-7.1964999999999995
AGPAT1	-7.3685
AGPAT2	-5.406499999999999
AGPAT3	-4.1555
AGPAT4	-5.7135
AGPAT5	-4.3415
AGPAT6	-10.086500000000001
AGPAT9	-10.586500000000001
AGPS	-5.8425
AGR2	-6.6325
AGR3	-9.8505
AGRN	-12.601500000000001
AGRP	-6.0565
AGT	-12.264499999999998
AGTPBP1	-9.038499999999999
AGTR1	-9.5715
AGTR2	-6.0325
AGTRAP	-13.6935
AGXT	-13.601500000000001
AGXT2	-12.5045
AHCTF1	-0.15449999999999986
AHCY	-2.3265
AHCYL1	-8.0655
AHCYL2	-5.5625
AHDC1	-7.5765
AHI1	-5.8145
AHNAK	0.7065000000000001
AHNAK2	-5.2285
AHR	-12.6235
AHRR	-11.994499999999999
AHSA1	-7.1135
AHSA2	-6.0215
AHSG	-5.8015
AHSP	-11.218499999999999
AICDA	-12.2945
AIDA	-5.3185
AIF1	-13.6155
AIF1L	-7.9285
AIFM1	-11.4925
AIFM2	-6.797499999999999
AIFM3	-12.363499999999998
AIG1	-3.9545
AIM1	-11.6375
AIM2	-11.3305
AIMP1	-6.4395
AIMP2	0.06550000000000011
AIP	-11.3735
AIPL1	-7.0855
AIRE	-15.057500000000001
AJAP1	-9.4055
AJUBA	-37.5625
AK1	-5.0275
AK2	-0.7434999999999998
AK3	-2.3015
AK4	-1.1235
AK5	-4.8065
AK6	5.3205
AK7	-9.0195
AK8	-5.9325
AK9	-6.6415
AKAP1	-5.6964999999999995
AKAP10	-8.5715
AKAP11	-6.6825
AKAP12	-3.2405
AKAP13	-6.0325
AKAP14	-16.3005
AKAP17A	-5.137499999999999
AKAP2	-7.3895
AKAP3	-1.3544999999999998
AKAP4	-11.6465
AKAP5	-8.8845
AKAP6	-8.8335
AKAP7	-17.0245
AKAP8	-11.639499999999998
AKAP8L	-5.1754999999999995
AKAP9	1.6535000000000002
AKIP1	-1.0964999999999998
AKIRIN1	4.4125000000000005
AKIRIN2	22.7745
AKNA	-2.0955
AKNAD1	-8.2725
AKR1A1	-9.6725
AKR1B1	-1.6854999999999998
AKR1B10	-11.5045
AKR1B15	4.8245000000000005
AKR1C1	-9.1495
AKR1C2	-4.9785
AKR1C3	0.7705000000000002
AKR1C4	-9.613499999999998
AKR1D1	-0.8784999999999998
AKR1E2	-17.5005
AKR7A2	-6.9135
AKR7A3	-10.3305
AKT1	-5.5045
AKT1S1	-12.8735
AKT2	-9.163499999999999
AKT3	-10.220500000000001
AKTIP	4.0765
ALAD	1.6255000000000002
ALAS1	-12.8245
ALAS2	-1.6674999999999998
ALB	-11.6175
ALCAM	-3.3295
ALDH16A1	-12.942499999999999
ALDH18A1	-13.848500000000001
ALDH1A1	-10.941500000000001
ALDH1A2	-5.4735
ALDH1A3	-10.261500000000002
ALDH1B1	-12.849499999999999
ALDH1L1	-10.8845
ALDH1L2	-8.5975
ALDH2	-14.043499999999998
ALDH3A1	-11.967500000000001
ALDH3A2	-5.9215
ALDH3B2	-12.366499999999998
ALDH4A1	-6.7355
ALDH5A1	-5.5415
ALDH6A1	-6.4925
ALDH7A1	-11.040500000000002
ALDH8A1	-10.9225
ALDH9A1	2.4105000000000003
ALDOA	0.8675000000000002
ALDOB	-7.9755
ALDOC	-4.297499999999999
ALG1	16.3585
ALG10	-1.0484999999999998
ALG10B	2.3585000000000003
ALG11	18.5225
ALG12	-5.8854999999999995
ALG13	9.991499999999998
ALG14	9.0655
ALG1L	2.6935000000000002
ALG2	26.2985
ALG3	-6.1754999999999995
ALG5	15.7945
ALG6	-5.8545
ALG8	-2.7145
ALG9	0.36350000000000016
ALK	-9.1755
ALKBH1	-9.0075
ALKBH2	-11.2745
ALKBH3	-0.8124999999999999
ALKBH4	-5.7444999999999995
ALKBH5	-7.4275
ALKBH6	-8.9155
ALKBH7	-4.781499999999999
ALKBH8	-2.5484999999999998
ALLC	-1.7854999999999999
ALMS1	-8.1405
ALOX12	-10.342500000000001
ALOX12B	-9.6145
ALOX15	-10.598500000000001
ALOX15B	-9.6085
ALOX5	-4.060499999999999
ALOX5AP	-13.186499999999999
ALOXE3	-7.4035
ALPI	-7.5755
ALPK1	-3.6075
ALPK2	-10.095500000000001
ALPK3	-3.9314999999999998
ALPL	-9.9145
ALPP	-8.6975
ALPPL2	-3.5324999999999998
ALS2	-5.5584999999999996
ALS2CL	-3.6555
ALS2CR11	-3.6445
ALS2CR12	-6.9905
ALX1	-6.8835
ALX3	-4.8865
ALX4	-12.2405
ALYREF	3.2655000000000003
AMACR	-6.555499999999999
AMBN	-6.4165
AMBP	-6.7595
AMBRA1	2.0715000000000003
AMD1	3.0305
AMDHD1	-9.2305
AMDHD2	-4.5265
AMELX	0.06750000000000012
AMELY	-5.672499999999999
AMER1	-7.0954999999999995
AMER2	-7.0895
AMER3	-11.2015
AMFR	-5.5995
AMH	-6.4515
AMHR2	-11.8305
AMICA1	-4.0175
AMIGO1	-9.0145
AMIGO2	-7.2555
AMIGO3	-11.096499999999999
AMMECR1	-4.9915
AMMECR1L	-8.4165
AMN	-11.488499999999998
AMN1	-14.4435
AMOT	-14.5365
AMOTL1	-11.2165
AMOTL2	-16.6825
AMPD1	-4.9525
AMPD2	-13.6965
AMPD3	-9.979500000000002
AMPH	-2.7844999999999995
AMT	-9.2295
AMTN	-4.1265
AMY1B	-2.0204999999999997
AMY2A	-2.7725
AMY2B	-1.4725
AMZ1	-5.6975
AMZ2	-9.8825
ANAPC1	20.6905
ANAPC10	15.814499999999999
ANAPC11	-0.4654999999999998
ANAPC13	-5.0355
ANAPC15	-4.9505
ANAPC16	-2.5025
ANAPC2	2.4945000000000004
ANAPC4	23.5585
ANAPC5	13.5105
ANAPC7	-22.2515
ANG	-9.3215
ANGEL1	-2.6975
ANGEL2	-8.0105
ANGPT1	-7.539499999999999
ANGPT2	-9.6755
ANGPT4	-15.136500000000002
ANGPTL1	-8.532499999999999
ANGPTL2	-7.0935
ANGPTL3	-9.726500000000001
ANGPTL4	-4.5225
ANGPTL5	4.1975
ANGPTL6	-4.4655000000000005
ANGPTL7	-6.8975
ANHX	-6.6735
ANK1	-25.241500000000002
ANK2	-7.8575
ANK3	-4.0685
ANKAR	-10.7665
ANKDD1A	-5.930499999999999
ANKDD1B	-8.930499999999999
ANKEF1	-7.6735
ANKFN1	-6.1065
ANKFY1	-5.0995
ANKH	-10.1145
ANKHD1	-3.7184999999999997
ANKHD1-EIF4EBP3	1.8075
ANKIB1	-6.7335
ANKK1	-10.9285
ANKLE1	-11.895499999999998
ANKLE2	8.767500000000002
ANKMY1	-4.1205
ANKMY2	-10.4235
ANKRA2	-5.5845
ANKRD1	-3.0284999999999997
ANKRD10	-6.0895
ANKRD11	-1.9884999999999997
ANKRD12	-14.2015
ANKRD13A	-9.131499999999999
ANKRD13B	-10.7985
ANKRD13C	-10.7745
ANKRD13D	-11.854500000000002
ANKRD16	-5.3995
ANKRD17	-1.6055
ANKRD18A	-6.9595
ANKRD2	-11.467500000000001
ANKRD22	-5.4075
ANKRD23	-12.182500000000001
ANKRD24	-9.7335
ANKRD26	-9.9295
ANKRD27	-5.265499999999999
ANKRD28	-5.5825
ANKRD29	-12.1995
ANKRD30A	-1.2314999999999998
ANKRD30B	-13.4315
ANKRD31	-13.7285
ANKRD32	-11.5165
ANKRD33	-9.2725
ANKRD33B	-2.0404999999999998
ANKRD34A	-11.028500000000001
ANKRD34B	-1.9685
ANKRD34C	-4.3205
ANKRD35	-7.3555
ANKRD36	0.2585000000000002
ANKRD37	-6.6405
ANKRD39	-7.406499999999999
ANKRD40	-7.5015
ANKRD42	-5.5825
ANKRD44	-9.3915
ANKRD45	-12.432500000000001
ANKRD46	-11.0015
ANKRD49	-1.8874999999999997
ANKRD50	-9.381499999999999
ANKRD52	-5.3004999999999995
ANKRD53	-7.6245
ANKRD54	-4.2025
ANKRD55	-9.1095
ANKRD6	-6.1205
ANKRD61	-11.4345
ANKRD62	-9.369499999999999
ANKRD65	0.09250000000000025
ANKRD66	-10.758500000000002
ANKRD7	-2.8235
ANKRD9	-7.1925
ANKS1A	-10.2595
ANKS1B	-22.8305
ANKS3	-9.8035
ANKS4B	-8.3265
ANKS6	-4.422499999999999
ANKZF1	-1.3524999999999998
ANLN	-1.5304999999999997
ANO1	-1.9084999999999999
ANO10	-8.965499999999999
ANO3	-10.331499999999998
ANO4	-10.354500000000002
ANO5	-7.5255
ANO6	-14.5015
ANO7	-7.1765
ANO8	-9.9145
ANO9	-10.653500000000001
ANP32A	0.5075000000000003
ANP32B	-0.5694999999999999
ANP32D	-9.5185
ANP32E	-4.2985
ANPEP	-11.182500000000001
ANTXR1	-9.4195
ANTXR2	-8.6235
ANTXRL	-0.9034999999999999
ANXA1	-5.4704999999999995
ANXA10	-4.5915
ANXA11	-5.6415
ANXA13	-5.1995000000000005
ANXA2	-10.3005
ANXA2R	-3.7024999999999997
ANXA3	-4.1285
ANXA4	-9.538499999999999
ANXA5	-6.0195
ANXA6	-9.2055
ANXA7	-7.6465
ANXA8	-1.5835
ANXA8L1	-6.6535
ANXA8L2	-0.7904999999999999
ANXA9	-14.8155
AOAH	-4.5165
AOC1	-10.3535
AOC2	-7.8175
AOC3	-13.247499999999999
AOX1	-8.0115
AP1AR	-7.4864999999999995
AP1B1	-8.3445
AP1G1	2.3405
AP1G2	-9.1745
AP1M1	-6.0405
AP1M2	-4.4715
AP1S1	-11.967500000000001
AP1S2	-4.0645
AP1S3	-5.7145
AP2A1	-11.517499999999998
AP2A2	-9.2995
AP2B1	-11.6035
AP2M1	-19.485500000000002
AP2S1	-17.9695
AP3B1	-7.4395
AP3B2	-7.8605
AP3D1	-5.9174999999999995
AP3M1	-1.9805
AP3M2	-2.8495
AP3S1	1.0195000000000003
AP3S2	-4.6065000000000005
AP4B1	-8.8325
AP4E1	-12.3585
AP4M1	-8.743500000000001
AP4S1	-11.3905
AP5B1	-5.4864999999999995
AP5M1	-10.1495
AP5S1	-10.5505
AP5Z1	-8.5565
APAF1	-6.0695
APBA1	-11.064499999999999
APBA2	-0.28149999999999986
APBA3	-9.9375
APBB1	-7.5465
APBB1IP	-12.2515
APBB2	-13.6995
APBB3	-13.942499999999999
APC	-7.0995
APC2	-5.9085
APCDD1	-12.6475
APCDD1L	-9.682500000000001
APCS	-1.0324999999999998
APEH	-7.1975
APEX1	-8.724499999999999
APEX2	-0.7314999999999998
APH1A	-1.7005
APH1B	-4.5325
API5	-2.5524999999999998
APIP	6.3375
APITD1	-5.6674999999999995
APITD1-CORT	-4.230499999999999
APLF	-9.529499999999999
APLN	-3.1025
APLNR	-12.4835
APLP1	-9.7485
APLP2	-7.9455
APMAP	-11.9785
APOA1	-14.3385
APOA1BP	-14.933499999999999
APOA2	-13.674499999999998
APOA4	-9.1365
APOA5	-10.868500000000001
APOB	-8.0685
APOBEC1	-5.4265
APOBEC2	-7.672499999999999
APOBEC3A	-5.0794999999999995
APOBEC3B	-7.5445
APOBEC3C	-1.5314999999999999
APOBEC3D	-7.1945
APOBEC3F	-2.0284999999999997
APOBEC3G	-17.9725
APOBEC3H	-2.0395
APOBEC4	-7.4704999999999995
APOBR	-6.1434999999999995
APOC1	-4.9935
APOC2	-8.218499999999999
APOC3	-10.0655
APOC4	-8.3515
APOD	4.3525
APOE	-10.5225
APOF	-8.1615
APOH	-5.7115
APOL1	-8.1655
APOL2	-8.4695
APOL3	-11.0765
APOL5	-9.5055
APOL6	-11.5015
APOLD1	-9.096499999999999
APOM	-10.154499999999999
APOO	-5.1575
APOOL	1.0315000000000003
APOPT1	-8.278500000000001
APP	-3.7685
APPBP2	-4.435499999999999
APPL1	-4.5905000000000005
APPL2	-3.7575
APRT	-1.0004999999999997
APTX	-8.3095
AQP1	-6.0755
AQP10	-2.7394999999999996
AQP11	-9.0705
AQP12B	-6.0895
AQP2	-10.6845
AQP3	-15.441500000000001
AQP4	-14.432500000000001
AQP5	-12.232499999999998
AQP6	-4.3805
AQP7	-6.1434999999999995
AQP8	-10.682500000000001
AQP9	-10.6495
AQPEP	-13.319500000000001
AQR	18.6745
AR	-10.6845
ARAF	-15.0475
ARAP1	-7.6795
ARAP2	-6.5545
ARAP3	-4.6075
ARC	-8.093499999999999
ARCN1	26.3335
AREG	-11.5515
AREL1	-3.8305
ARF1	2.8715
ARF3	-11.7975
ARF4	9.935500000000001
ARF5	-8.4295
ARF6	-7.398499999999999
ARFGAP1	-10.5075
ARFGAP2	-9.758500000000002
ARFGAP3	-7.7475
ARFGEF1	-2.6155
ARFGEF2	-9.5275
ARFIP1	-1.7714999999999999
ARFIP2	-10.084499999999998
ARFRP1	2.3985000000000003
ARG1	-7.3415
ARG2	-14.096499999999999
ARGFX	-13.692499999999999
ARGLU1	0.0515000000000001
ARHGAP1	-9.535499999999999
ARHGAP10	-4.7805
ARHGAP11A	3.6385000000000005
ARHGAP11B	-11.6935
ARHGAP12	-5.2065
ARHGAP15	-7.0865
ARHGAP17	-14.4895
ARHGAP18	-11.467500000000001
ARHGAP19	-8.7065
ARHGAP20	-10.7315
ARHGAP21	-7.2715
ARHGAP22	-17.4065
ARHGAP23	-15.598500000000001
ARHGAP24	-1.4154999999999998
ARHGAP25	-15.232499999999998
ARHGAP26	-2.8615
ARHGAP27	-12.941500000000001
ARHGAP28	-11.912500000000001
ARHGAP29	-12.2075
ARHGAP30	-7.5205
ARHGAP31	-9.3635
ARHGAP32	-8.778500000000001
ARHGAP33	-10.430499999999999
ARHGAP35	-10.5655
ARHGAP36	-18.7935
ARHGAP39	-7.8075
ARHGAP4	-11.735499999999998
ARHGAP44	-13.157499999999999
ARHGAP5	-12.0655
ARHGAP6	-11.2955
ARHGAP8	-4.9245
ARHGAP9	-8.400500000000001
ARHGDIA	-8.8005
ARHGDIB	-10.104500000000002
ARHGDIG	-2.8865
ARHGEF1	-8.032499999999999
ARHGEF10	-7.1365
ARHGEF10L	-8.1915
ARHGEF11	-4.0055
ARHGEF12	16.0045
ARHGEF15	-14.256499999999999
ARHGEF16	-7.6765
ARHGEF17	-7.3205
ARHGEF18	-8.336500000000001
ARHGEF19	-9.337499999999999
ARHGEF2	-11.8525
ARHGEF25	-6.2105
ARHGEF26	-4.7165
ARHGEF28	-2.4615
ARHGEF3	-8.586500000000001
ARHGEF33	-6.9185
ARHGEF35	4.8325000000000005
ARHGEF37	-8.1555
ARHGEF38	-3.2005
ARHGEF39	-11.592500000000001
ARHGEF4	-16.9995
ARHGEF40	-8.2915
ARHGEF5	0.1495000000000002
ARHGEF6	-3.4645
ARHGEF7	-0.7004999999999999
ARHGEF9	-4.6815
ARID1A	-2.0505
ARID1B	-3.5694999999999997
ARID2	-3.2355
ARID3A	-7.2505
ARID3B	-3.3064999999999998
ARID3C	-13.2775
ARID4A	-8.7405
ARID4B	0.7355
ARID5A	-8.0145
ARID5B	-2.4505
ARIH1	-6.5655
ARIH2	-10.185500000000001
ARIH2OS	-10.5765
ARL1	-0.8434999999999998
ARL10	-5.1445
ARL11	-7.4555
ARL13A	-7.6865
ARL13B	-5.6575
ARL14	-14.232499999999998
ARL14EP	-6.9025
ARL14EPL	-1.2834999999999999
ARL15	-4.3435
ARL16	-7.8575
ARL2	1.1715
ARL2BP	-1.7385
ARL3	-7.9695
ARL4A	-6.1225
ARL4C	4.3225
ARL4D	-2.1414999999999997
ARL5A	3.2965
ARL5B	-9.4505
ARL5C	-13.011500000000002
ARL6	-8.9315
ARL6IP1	-7.8485
ARL6IP4	-8.4515
ARL6IP5	-7.5665
ARL6IP6	-3.3425
ARL8A	-4.3315
ARL8B	-3.5965
ARL9	-8.6135
ARMC1	-1.3924999999999998
ARMC10	-0.6604999999999999
ARMC12	-8.846499999999999
ARMC2	-5.0435
ARMC3	-10.285499999999999
ARMC4	-9.182500000000001
ARMC5	-5.7455
ARMC6	-1.3024999999999998
ARMC7	-0.8974999999999999
ARMC8	-11.0245
ARMC9	-6.5455
ARMCX1	-7.1155
ARMCX2	-4.3925
ARMCX3	-4.1455
ARMCX4	-9.581499999999998
ARMCX5	-4.2905
ARMCX6	-3.3884999999999996
ARMS2	-10.038499999999999
ARNT	-14.6445
ARNT2	-9.4285
ARNTL	2.3015000000000003
ARNTL2	-9.381499999999999
ARPC1A	-2.5404999999999998
ARPC1B	-4.6995000000000005
ARPC2	4.968500000000001
ARPC3	-1.4194999999999998
ARPC4	34.0535
ARPC4-TTLL3	-8.596499999999999
ARPC5	0.0345000000000002
ARPC5L	-7.055499999999999
ARPP19	4.2905
ARPP21	-17.0415
ARR3	-4.9094999999999995
ARRB1	-5.483499999999999
ARRB2	-12.910499999999999
ARRDC1	-1.7334999999999998
ARRDC2	-2.5945
ARRDC3	-5.3085
ARRDC4	-9.093499999999999
ARRDC5	-11.0095
ARSA	-7.0775
ARSB	-3.2065
ARSD	-11.8445
ARSE	-8.0445
ARSF	-7.9365
ARSG	-10.883500000000002
ARSH	-5.2805
ARSI	-11.4635
ARSJ	-7.6175
ARSK	-5.9585
ART1	-7.1395
ART3	-8.192499999999999
ART4	-14.113499999999998
ART5	-7.7245
ARTN	1.7375000000000003
ARV1	-6.3585
ARVCF	-3.9735
ARX	-12.2225
AS3MT	-6.930499999999999
ASAH1	0.9205000000000001
ASAH2	-12.467500000000001
ASAH2B	-5.7945
ASAP1	-11.374500000000001
ASAP2	-8.3215
ASAP3	-3.3354999999999997
