CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
1	52941006	54666150	150	0.0237	3181, 3330
1	54670736	54670890	3	-2.7749	3331, 3333
1	54717473	55138833	19	0	3334, 3352
1	55182306	55224640	10	-0.9428	3353, 3362
1	55253405	76215141	403	0.0155	3363, 3765
1	76254881	76257966	5	-3.3566	3766, 3770
1	76262792	89270174	228	0.0285	3771, 3998
1	89323036	89352977	5	-2.2306	3999, 4003
1	89427067	91859671	86	0	4004, 4089
1	91973927	91981373	5	-3.5713	4090, 4094
1	92185679	93202122	50	-0	4095, 4144
1	93299114	93300486	2	-5.1301	4145, 4146
1	93309694	109235343	256	-0	4147, 4402
1	109235410	109241301	4	-2.9895	4403, 4406
1	109260546	109714566	49	0.1557	4407, 4455
1	109772097	109774316	5	-5.1079	4456, 4460
1	109793489	109898015	19	-0	4461, 4479
1	109953699	109954804	4	-4.7806	4480, 4483
1	109955697	111969202	191	0.0188	4484, 4674
1	111991229	111999276	10	-1.8421	4675, 4684
1	112019460	114447241	117	-0	4685, 4801
1	114448317	114454028	5	-1.8836	4802, 4806
1	114497374	115053193	20	0	4807, 4826
1	115113336	115118294	3	-2.7471	4827, 4829
1	115119311	150257035	454	0.0174	4830, 5283
1	150280484	150307470	9	-2.1004	5284, 5292
1	150307636	151372198	174	0.0141	5293, 5466
1	151372484	151372677	4	-4.4484	5467, 5470
1	151381033	160253369	1071	-0.0268	5471, 6541
1	160269028	160303447	5	-3.8675	6542, 6546
1	160318816	161071865	109	-0	6547, 6655
1	161071890	161071966	3	-3.385	6656, 6658
1	161072134	161168123	36	-0	6659, 6694
1	161176275	161179708	5	-3.3216	6695, 6699
1	161187818	161298231	28	-0	6700, 6727
1	161298265	161332220	8	-2.2364	6728, 6735
1	161335314	161719706	41	0	6736, 6776
1	161719754	161789491	9	-0.9142	6777, 6785
1	161967987	163138115	75	-0	6786, 6860
1	163295942	163307855	3	-4.9414	6861, 6863
1	163309227	204228858	1152	0.0084	6864, 8015
1	204379635	204380432	5	-2.4846	8016, 8020
1	204416620	204438704	5	0.1728	8021, 8025
1	204495502	204518665	14	-2.3922	8026, 8039
1	204588426	205053383	20	-0	8040, 8059
1	205070731	205073113	5	-1.705	8060, 8064
1	205138683	212194564	303	0	8065, 8367
1	212220505	212241971	5	-4.5132	8368, 8372
1	212502585	220101570	141	-0	8373, 8513
1	220180636	220195744	4	-4.8218	8514, 8517
1	220208288	249212038	785	0.0064	8518, 9302
2	46045	10263655	170	0	9303, 9472
2	10267090	10267281	2	-6.677	9473, 9474
2	10282406	24285943	229	0	9475, 9703
2	24291228	24296965	5	-4.1109	9704, 9708
2	24303817	27355769	190	-0	9709, 9898
2	27356015	27356521	4	-3.433	9899, 9902
2	27360442	27565850	54	0	9903, 9956
2	27590879	27591250	4	-5.6675	9957, 9960
2	27591994	29117746	111	0	9961, 10071
2	29135486	29135549	2	-6.7189	10072, 10073
2	29222070	30143345	20	0	10074, 10093
2	30379604	30381589	5	-1.9891	10094, 10098
2	30457337	32702477	69	-0	10099, 10167
2	32865398	32927969	5	-2.3644	10168, 10172
2	33360005	38908517	111	-0	10173, 10283
2	38976751	38977216	5	-3.0811	10284, 10288
2	39006245	45236181	160	0.0113	10289, 10448
2	45780839	45826636	5	-1.6983	10449, 10453
2	45879371	46228584	5	-4.1867	10454, 10458
2	46574074	61607493	281	0.0362	10459, 10739
2	61720163	62081072	9	-1.3668	10740, 10748
2	62104101	62115537	5	-3.6578	10749, 10753
2	62132887	65315811	77	0	10754, 10830
2	65318115	65480892	10	-1.3792	10831, 10840
2	65543913	68384488	22	0	10841, 10862
2	68385137	68385646	5	-1.7616	10863, 10867
2	68413760	69583656	58	0	10868, 10925
2	69585523	69650746	9	-1.2458	10926, 10934
2	69650756	70070363	17	-0	10935, 10951
2	70122288	70123681	4	-1.7867	10952, 10955
2	70143297	71351613	83	0.0474	10956, 11038
2	71360016	71360117	2	-3.4074	11039, 11040
2	71360361	73475007	63	0	11041, 11103
2	73476114	73477490	3	-5.0548	11104, 11106
2	73477484	85662904	284	-0.0134	11107, 11390
2	85768799	85769386	5	-2.4791	11391, 11395
2	85781383	85839037	28	-0	11396, 11423
2	85850856	85852766	5	-2.016	11424, 11428
2	85892889	86737528	60	0	11429, 11488
2	86737587	86769439	4	-4.0959	11489, 11492
2	86832056	101591357	353	-0	11493, 11845
2	101619261	101620644	2	-5.3556	11846, 11847
2	101650171	122007219	460	-0.015	11848, 12307
2	122488580	122493302	4	-3.4094	12308, 12311
2	122494320	128459553	70	-0	12312, 12381
2	128522482	128610651	10	-2.4901	12382, 12391
2	128628914	136594407	172	0	12392, 12563
2	136617004	136740988	10	-3.0327	12564, 12573
2	136872980	153468123	135	0.0162	12574, 12708
2	153529490	153572628	5	-2.9044	12709, 12713
2	153575269	162224067	130	0	12714, 12843
2	162226662	162242093	4	-2.6015	12844, 12847
2	162273087	169707813	125	0	12848, 12972
2	169732604	169745964	5	-3.8026	12973, 12977
2	169757995	172409928	102	0.0182	12978, 13079
2	172409922	172583319	8	-2.5278	13080, 13087
2	172671657	180348041	242	0	13088, 13329
2	180835456	180846692	4	-2.0446	13330, 13333
2	180851489	187370474	73	0.0231	13334, 13406
2	187370483	187604981	8	-0.9846	13407, 13414
2	187615961	189963477	37	0.0317	13415, 13451
2	190320037	190329915	5	-2.4155	13452, 13456
2	190430173	198361912	158	0	13457, 13614
2	198361927	198413085	9	-2.9237	13615, 13623
2	198413132	198540065	6	0.2	13624, 13629
2	198570288	198570617	4	-1.7559	13630, 13633
2	198570884	201881864	81	-0	13634, 13714
2	201943702	201950208	4	-2.1447	13715, 13718
2	201994785	203084776	69	0	13719, 13787
2	203147162	203155104	5	-3.7525	13788, 13792
2	203329620	203686143	15	-0	13793, 13807
2	203760794	203764286	4	-3.1611	13808, 13811
2	203765767	207008768	61	0	13812, 13872
2	207008809	207012276	4	-3.4764	13873, 13876
2	207025360	216964829	204	0.0127	13877, 14080
2	216977830	216990721	5	-1.6608	14081, 14085
2	217148409	217285095	10	0.122	14086, 14095
2	217364084	217364698	2	-4.9907	14096, 14097
2	217364689	219127880	38	0.1702	14098, 14135
2	219131229	219132301	3	-4.4505	14136, 14138
2	219134119	219514135	57	0	14139, 14195
2	219525826	219526500	5	-1.9742	14196, 14200
2	219529561	222428940	189	0	14201, 14389
2	223160279	223168801	7	-0.8321	14390, 14396
2	223168831	223386657	8	0.1095	14397, 14404
2	223497956	223507638	5	-3.0926	14405, 14409
2	223553123	242598575	643	0.0188	14410, 15052
2	242618014	242625296	5	-2.678	15053, 15057
2	242644101	242814479	30	0	15058, 15087
3	369847	3144459	20	0	15088, 15107
3	3179043	3188143	4	-3.1606	15108, 15111
3	3188138	10183662	193	-0	15112, 15304
3	10183771	10183877	3	-2.9948	15305, 15307
3	10251329	16302342	225	0.0363	15308, 15532
3	16305708	16306320	5	-3.2957	15533, 15537
3	16312563	52692325	1472	-0.0215	15538, 17009
3	52721341	52725089	5	-2.9256	17010, 17014
3	52730287	57542841	155	0	17015, 17169
3	57563095	57570195	5	-5.1339	17170, 17174
3	57632081	63973946	111	-0	17175, 17285
3	64004621	64008015	4	-3.184	17286, 17289
3	64008022	69351543	76	-0	17290, 17365
3	69988310	70008484	5	-3.4342	17366, 17370
3	71064775	113380081	488	-0.0107	17371, 17858
3	113442267	113505141	10	-3.5977	17859, 17868
3	113627797	127298724	429	-0.0502	17869, 18297
3	127318292	127327261	5	-3.3728	18298, 18302
3	127358200	127642833	20	0	18303, 18322
3	127774511	127831809	10	-2.5832	18323, 18332
3	127872481	133362960	218	0.0129	18333, 18550
3	133374230	133376678	2	-3.8829	18551, 18552
3	133467334	139069067	175	-0	18553, 18727
3	139088193	139098275	5	-3.3741	18728, 18732
3	139180943	142136009	81	0.031	18733, 18813
3	142151576	142285064	6	-2.1122	18814, 18819
3	142395051	142741776	22	0	18820, 18841
3	142747203	142747352	2	-5.4304	18842, 18843
3	142747390	153840739	242	-0	18844, 19085
3	154022730	154042040	5	-1.5388	19086, 19090
3	154146440	155493592	20	-0	19091, 19110
3	155571177	155571408	3	-1.3026	19111, 19113
3	155571560	158320671	68	0.0575	19114, 19181
3	158363525	158369902	4	-1.5998000000000001	19182, 19185
3	158369909	160073917	50	0.0959	19186, 19235
3	160119800	160138564	4	-3.2254	19236, 19239
3	160138573	160945052	27	0	19240, 19266
3	160945117	160955995	3	-3.8667	19267, 19269
3	161063943	184076875	425	0.0172	19270, 19694
3	184082823	184086001	9	-2.5058	19695, 19703
3	184090615	195955004	353	0.0098	19704, 20056
3	195974230	195984703	5	-2.8974	20057, 20061
3	196033853	196612969	59	-0	20062, 20120
3	196664414	196666270	7	-3.2192	20121, 20127
3	196674899	197670689	40	-0	20128, 20167
3	197680868	197707217	8	-0.9053	20168, 20175
4	265908	786350	45	-0	20176, 20220
4	877096	898526	5	-2.1473	20221, 20225
4	941672	2209768	108	0.0312	20226, 20333
4	2242080	2242466	3	-2.1646	20334, 20336
4	2242547	7056056	212	0.04	20337, 20548
4	7062809	7065925	5	-2.9141	20549, 20553
4	7194779	57843392	795	0.0104	20554, 21348
4	57857003	57876606	5	-3.8209	21349, 21353
4	57976128	76861954	371	0.0096	21354, 21724
4	76890448	76891483	2	-4.4497	21725, 21726
4	76892563	99428866	468	-0.0219	21727, 22194
4	99806181	99812448	4	-1.9684	22195, 22198
4	99917000	103681959	103	-0	22199, 22301
4	103722635	103730979	5	-2.4611	22302, 22306
4	103790322	120528383	293	0.032	22307, 22599
4	120982079	120986962	5	-2.7062	22600, 22604
4	121738063	122682823	29	-0	22605, 22633
4	122723865	122744665	10	-2.2702	22634, 22643
4	122770048	128725223	82	-0.0761	22644, 22725
4	128806908	128807649	5	-2.5291	22726, 22730
4	128859969	140196555	65	0.0277	22731, 22795
4	140216230	140280904	7	-1.8266	22796, 22802
4	140375497	144359447	84	0	22803, 22886
4	144442738	144457627	5	-1.6381	22887, 22891
4	144621027	145628315	17	-0	22892, 22908
4	145916714	146038543	10	-4.7836	22909, 22918
4	146067408	146823974	27	0.122	22919, 22945
4	147104145	147108434	2	-3.5752	22946, 22947
4	147108429	164394776	301	-0.0617	22948, 23248
4	164428249	164435242	3	-2.6724	23249, 23251
4	164436505	177190145	194	0	23252, 23445
4	177241319	177248356	5	-2.6841	23446, 23450
4	177632711	190876209	196	0.007	23451, 23646
5	143220	32739128	370	0.0143	23647, 24016
5	33453456	33456282	4	-4.1184	24017, 24020
5	33457356	43277428	268	0.0321	24021, 24288
5	43297189	43298981	5	-4.5616	24289, 24293
5	43382098	81474407	763	0.024	24294, 25056
5	81572231	81573586	5	-4.4775	25057, 25061
5	81606008	112174650	313	0	25062, 25374
5	112198245	112200367	6	-3.1119	25375, 25380
5	112238142	133496785	429	0.0174	25381, 25809
5	133496782	133509638	4	-3.3328	25810, 25813
5	133536119	134190719	46	0.0071	25814, 25859
5	134190721	134223417	7	0.764	25860, 25866
5	134223532	137465137	111	8e-4	25867, 25977
5	137501659	137518921	10	-0.8313	25978, 25987
5	137536813	137548874	5	-2.4053	25988, 25992
5	137593593	137802916	30	0	25993, 26022
5	137847176	137909487	10	-3.7166	26023, 26032
5	138118981	145483765	542	-0.0376	26033, 26574
5	145523857	145544014	5	-4.1111	26575, 26579
5	145609317	148756474	124	0.017	26580, 26703
5	148899851	148929646	4	-4.769	26704, 26707
5	148930392	149792197	70	-0	26708, 26777
5	149826442	149826532	2	-5.9054	26778, 26779
5	149901082	159437836	269	0.0124	26780, 27048
5	159462161	159476556	3	-2.183	27049, 27051
5	159520984	159822080	26	-0	27052, 27077
5	159840601	159849747	6	-2.1284	27078, 27083
5	159849753	167915742	54	0	27084, 27137
5	167919707	167922392	4	-2.3235	27138, 27141
5	167993125	168271615	10	-0.0469	27142, 27151
5	169020413	169021497	5	-1.8575	27152, 27156
5	169081455	172517952	112	-0	27157, 27268
5	172573873	172581417	5	-1.7958	27269, 27273
5	172660150	175793596	83	0	27274, 27356
5	175812250	175815447	5	-3.0073	27357, 27361
5	175815947	176730093	80	-0	27362, 27441
5	176731706	176732937	3	-3.6108	27442, 27444
5	176734958	177580680	95	0	27445, 27539
5	177580670	177580722	3	-1.9161	27540, 27542
5	177631979	180687573	206	-0.0238	27543, 27748
6	311927	5086242	146	0	27749, 27894
6	5216849	5260902	4	-2.6015	27895, 27898
6	5369051	8428247	77	-0	27899, 27975
6	10404912	10410414	5	-1.8099	27976, 27980
6	10529262	10687392	20	0.0538	27981, 28000
6	10697697	10704770	5	-3.2078	28001, 28005
6	10726170	26123957	410	0.0096	28006, 28415
6	26123950	26123994	2	-5.4945	28416, 28417
6	26123999	26252011	72	0.2539	28418, 28489
6	26252016	26252105	3	-6.5506	28490, 28492
6	26271391	30680519	407	0.0106	28493, 28899
6	30690390	30691695	5	-3.0262	28900, 28904
6	30708023	30878977	20	0	28905, 28924
6	30884708	30899356	7	-2.2074	28925, 28931
6	30899482	31760660	234	0.0093	28932, 29165
6	31760751	31766275	7	-2.7168	29166, 29172
6	31778797	33169267	235	0.0098	29173, 29407
6	33169577	33170113	2	-4.2151	29408, 29409
6	33172697	33237532	15	-0	29410, 29424
6	33240486	33243780	3	-5.5209	29425, 29427
6	33245357	33245752	5	0.1095	29428, 29432
6	33255409	33258169	10	-1.5915	29433, 29442
6	33263795	35424080	163	0.0132	29443, 29605
6	35436786	35437252	3	-6.2239	29606, 29608
6	35438013	36492229	105	-0	29609, 29713
6	36564656	36566667	3	-5.5293	29714, 29716
6	36566695	44329590	547	0.0097	29717, 30263
6	44360480	44364129	4	-2.552	30264, 30267
6	44376230	74171795	462	0	30268, 30729
6	74176047	74229251	5	-1.4548	30730, 30734
6	74348187	86303312	181	-0	30735, 30915
6	86346683	86347077	5	-1.3841	30916, 30920
6	87725425	90347525	110	0.0326	30921, 31030
6	90347515	90504447	7	-2.2669	31031, 31037
6	90604448	107069359	165	0	31038, 31202
6	107076632	107361099	7	-2.3335	31203, 31209
6	107361106	111288774	148	0.0088	31210, 31357
6	111306278	111329290	5	-4.1828	31358, 31362
6	111409068	117997006	187	-0.011	31363, 31549
6	117997166	117997249	2	-4.6983	31550, 31551
6	118475761	126329564	121	0	31552, 31672
6	126661502	126667419	6	-2.1355	31673, 31678
6	127469791	133108718	178	0	31679, 31856
6	133136162	133138129	4	-3.2471	31857, 31860
6	133767861	144086668	210	-0	31861, 32070
6	144165736	144179052	5	-1.8601	32071, 32075
6	144207823	144263514	9	0.2283	32076, 32084
6	144416451	144416569	5	-5.3215	32085, 32089
6	144507850	149721697	62	-0	32090, 32151
6	149721710	149862195	4	-2.7308	32152, 32155
6	149862532	153077310	119	-0.0486	32156, 32274
6	153296098	153323644	7	-1.9181	32275, 32281
6	153323674	160196343	145	-0.0064	32282, 32426
6	160202122	160205806	5	-3.9663	32427, 32431
6	160212005	160218415	5	-1.3797	32432, 32436
6	160222179	170697463	210	-0.0052	32437, 32646
6	170852730	170852802	2	-3.1904	32647, 32648
6	170858115	170893598	15	0.4254	32649, 32663
7	193329	1484962	70	0	32664, 32733
7	1486359	1532715	3	-2.0989	32734, 32736
7	1535138	2400380	44	-0	32737, 32780
7	2400421	2404044	4	-2.8434	32781, 32784
7	2472569	5922246	110	0	32785, 32894
7	5923524	5942391	3	-1.9041	32895, 32897
7	5995702	6431590	37	-0	32898, 32934
7	6431584	6441565	3	-2.5397	32935, 32937
7	6472556	7613314	59	-0	32938, 32996
7	7677525	7679978	5	-2.493	32997, 33001
7	8009167	19184900	131	-0	33002, 33132
7	19739884	19748459	5	-3.4895	33133, 33137
7	19765247	30634775	318	0.0011	33138, 33455
7	30640719	30651856	3	-2.6689	33456, 33458
7	30704733	31918661	53	0	33459, 33511
7	32527336	32528922	5	-2.5959	33512, 33516
7	32582847	39446233	131	-0	33517, 33647
7	39610110	39612022	5	-1.6078	33648, 33652
7	39649251	42950287	37	0	33653, 33689
7	42964272	42966225	4	-5.1551	33690, 33693
7	42966979	44579696	102	-0	33694, 33795
7	44611316	44613228	5	-3.9868	33796, 33800
7	44621070	98519508	1034	0.0249	33801, 34834
7	98522781	98524968	2	-3.4561	34835, 34836
7	98535375	99673230	135	0	34837, 34971
7	99686907	99696293	10	-1.9948	34972, 34981
7	99700491	99702573	5	-0.1095	34982, 34986
7	99708868	99711534	5	-1.9257	34987, 34991
7	99719921	102769039	315	-0	34992, 35306
7	102939116	102944909	5	-2.9011	35307, 35311
7	102963228	129297339	540	-0	35312, 35851
7	129311345	129519445	8	-2.369	35852, 35859
7	129519459	151135241	749	0.0099	35860, 36608
7	151168647	151188066	5	-2.0091	36609, 36613
7	151265856	156619309	71	0.0286	36614, 36684
7	156619399	156743413	6	-1.4195	36685, 36690
7	156798524	158109545	19	0	36691, 36709
7	158457265	158482650	5	-1.9284	36710, 36714
7	158560333	158902568	15	-0	36715, 36729
8	193783	33310768	829	0.0101	36730, 37558
8	33346104	33369631	7	-2.6993	37559, 37565
8	33369893	37704534	44	0	37566, 37609
8	37704609	37707169	3	-2.9187	37610, 37612
8	37732699	41355181	128	0	37613, 37740
8	41387795	41397276	5	-1.9958	37741, 37745
8	41456773	42693325	79	-0	37746, 37824
8	42693422	42694508	7	-2.6477	37825, 37831
8	42711524	54147443	100	-0	37832, 37931
8	54708369	54852165	5	-2.0691	37932, 37936
8	54859221	56879297	47	-0	37937, 37983
8	56985777	56986630	4	-4.8508	37984, 37987
8	57026074	67089586	149	0	37988, 38136
8	67341489	67341834	5	-2.3497	38137, 38141
8	67356894	67970335	41	0	38142, 38182
8	67970416	67971593	3	-3.6065	38183, 38185
8	67971605	73848930	81	-0	38186, 38266
8	73921381	73926170	2	-6.2149	38267, 38268
8	73984037	121457828	816	0.0049	38269, 39084
8	121463552	121483103	3	-5.1161	39085, 39087
8	121500436	146002939	681	-0.0388	39088, 39768
8	146016816	146017426	5	-6.1505	39769, 39773
8	146032643	146278539	35	-0	39774, 39808
9	117370	33034253	507	0.0174	39809, 40315
9	33060535	33071746	5	-4.3433	40316, 40320
9	33135269	33443891	32	-0.1266	40321, 40352
9	33469080	33797846	9	-1.46	40353, 40361
9	33797847	34611220	70	0	40362, 40431
9	34616069	34617967	4	-1.5242	40432, 40435
9	34618699	35044242	57	-0	40436, 40492
9	35061671	35067921	5	-3.2657	40493, 40497
9	35076763	37770023	214	0.0165	40498, 40711
9	37784043	37784877	4	-2.1706	40712, 40715
9	37784914	72741238	108	0.0335	40716, 40823
9	72874132	72912972	5	-1.5005	40824, 40828
9	73027968	80412546	119	0.0572	40829, 40947
9	80412548	80537171	4	-4.7988	40948, 40951
9	80851398	94874806	217	-0.0882	40952, 41168
9	95027341	95081580	10	-2.7038	41169, 41178
9	95088377	100388176	199	0.017	41179, 41377
9	100405526	100416135	4	-2.5507	41378, 41381
9	100451814	101900365	70	-0.0543	41382, 41451
9	101983827	101984049	5	-2.7689	41452, 41456
9	101984897	116029633	335	-0	41457, 41791
9	116029638	116045457	6	-2.0109	41792, 41797
9	116045469	117186734	93	0	41798, 41890
9	117354822	117359866	4	-2.1056	41891, 41894
9	117359859	123904546	105	-0	41895, 41999
9	123949259	123953004	5	-2.7453	42000, 42004
9	124064347	124910560	25	-0	42005, 42029
9	124914551	124914663	3	-3.2375	42030, 42032
9	124929106	125145855	28	0	42033, 42060
9	125582670	125585373	4	-1.7756	42061, 42064
9	125585431	127083816	51	-0	42065, 42115
9	127167692	127177156	5	-2.3153	42116, 42120
9	127262434	127618546	20	-0	42121, 42140
9	127620328	127623744	5	-2.0296	42141, 42145
9	127631683	128001492	27	-0	42146, 42172
9	128002986	128003180	2	-4.52	42173, 42174
9	128061363	131079494	198	0.0259	42175, 42372
9	131085324	131088146	5	-2.56	42373, 42377
9	131105553	131581324	64	-0	42378, 42441
9	131581345	131589398	6	-2.2809	42442, 42447
9	131598312	133543620	128	0.0339	42448, 42575
9	133543621	133577625	6	-1.4279	42576, 42581
9	133729502	133993273	27	0	42582, 42608
9	134008516	134021588	3	-2.3891	42609, 42611
9	134049547	134759492	32	0	42612, 42643
9	134889708	134955140	7	-2.2807	42644, 42650
9	135042349	135211913	10	-1e-4	42651, 42660
9	135276855	135277602	5	-0.8495	42661, 42665
9	135285771	135762938	30	0	42666, 42695
9	135786849	135798870	5	1.1013	42696, 42700
9	135862740	136212113	38	0.0941	42701, 42738
9	136213426	136282803	27	-0.2533	42739, 42765
9	136291337	136918416	49	0.2689	42766, 42814
9	137006683	137013427	4	-2.1689	42815, 42818
9	137017091	138391596	42	0.1731	42819, 42860
9	138392905	138454230	15	-0.6584	42861, 42875
9	138454255	139266376	74	0.1393	42876, 42949
9	139281928	139302317	10	-0.7029	42950, 42959
9	139310742	139311523	5	-2.7423	42960, 42964
9	139329257	140446643	285	0.0093	42965, 43249
9	140446635	140446780	4	-2.1713	43250, 43253
9	140468824	140919541	29	-0	43254, 43282
10	93862	909747	16	-0	43283, 43298
10	1041894	1044993	5	-3.0971	43299, 43303
10	1065728	7762906	142	0	43304, 43445
10	7817734	7841806	10	-2.0814	43446, 43455
10	8006055	11911717	30	-0	43456, 43485
10	12041903	12071199	4	-2.5403	43486, 43489
10	12071461	12252333	17	-0	43490, 43506
10	12257752	12257834	3	-5.8093	43507, 43509
10	12259435	15138751	104	0.0271	43510, 43613
10	15145399	15145842	5	-1.8257	43614, 43618
10	15175044	26802517	232	-0	43619, 43850
10	26993642	27009251	5	-1.7205	43851, 43855
10	27057833	27437880	15	0	43856, 43870
10	27444463	27448675	2	-4.2673	43871, 43872
10	27456117	51584668	447	0.0134	43873, 44319
10	51612928	51768731	6	-2.7753	44320, 44325
10	51768810	70719959	250	0	44326, 44575
10	70723058	70726917	4	-4.2442	44576, 44579
10	70748695	70917910	15	-0	44580, 44594
10	70940305	70958204	5	-2.5093	44595, 44599
10	70987107	71906234	50	0	44600, 44649
10	71913664	71974277	9	-0.9139	44650, 44658
10	71978521	74886593	158	-0	44659, 44816
10	74914057	74920301	5	-2.4669	44817, 44821
10	74937668	75006832	10	-0.3611	44822, 44831
10	75011553	75011683	5	-1.8292	44832, 44836
10	75059375	79686029	147	0	44837, 44983
10	79764636	79796997	9	-3.3722	44984, 44992
10	79797040	94239163	360	0.0077	44993, 45352
10	94366965	94381154	5	-4.0755	45353, 45357
10	94449835	102108008	388	-0	45358, 45745
10	102108050	102114269	3	-5.33	45746, 45748
10	102239668	102266110	8	-0.053	45749, 45756
10	102286271	102286809	4	-2.5771	45757, 45760
10	102289142	102738324	24	-0	45761, 45784
10	102746681	102746910	3	-2.8943	45785, 45787
10	102746913	104111090	117	0	45788, 45904
10	104119137	104126878	4	-2.1339	45905, 45908
10	104156213	104231109	30	0	45909, 45938
10	104244013	104248882	5	-1.6302	45939, 45943
10	104264015	112039795	173	-0.0295	45944, 46116
10	112057311	112262635	10	-0.6873	46117, 46126
10	112340726	112350228	5	-1.3824	46127, 46131
10	112540583	112724410	21	0	46132, 46152
10	112724609	112764442	3	-4.6857	46153, 46155
10	112837968	120789792	200	-0	46156, 46355
10	120818829	120830587	5	-1.7581	46356, 46360
10	120871380	123724876	69	-0	46361, 46429
10	123727254	123734441	4	-2.5245	46430, 46433
10	123954583	124909170	79	0	46434, 46512
10	124914533	125426265	7	-1.4322	46513, 46519
10	125426282	127512292	73	-0	46520, 46592
10	127515188	127520187	4	-2.5614	46593, 46596
10	127542540	134261362	104	0	46597, 46700
10	134459418	134523930	5	-2.5992	46701, 46705
10	134598814	135439049	89	-0	46706, 46794
11	193748	2997273	368	0.0075	46795, 47162
11	3050268	3062157	5	-3.8137	47163, 47167
11	3125475	4091357	59	0	47168, 47226
11	4127402	4142982	5	-4.5677	47227, 47231
11	4406945	6630563	136	0.0145	47232, 47367
11	6632642	6633020	4	-1.8532	47368, 47371
11	6633033	6651827	11	-0	47372, 47382
11	6703571	6704445	5	-2.5583	47383, 47387
11	6953664	7984890	45	-0	47388, 47432
11	8009211	8014445	4	-2.7762	47433, 47436
11	8111766	8496329	20	0	47437, 47456
11	8705551	8706440	5	-5.0805	47457, 47461
11	8736212	9519288	58	-0	47462, 47519
11	9598087	9598767	4	-4.0602	47520, 47523
11	9603169	14504601	115	-0	47524, 47638
11	14515244	14539238	7	-4.7755	47639, 47645
11	14666446	17035712	40	-0	47646, 47685
11	17097140	17098785	4	-3.4927	47686, 47689
11	17156656	18497125	105	-0	47690, 47794
11	18528407	18537662	4	-2.2126	47795, 47798
11	18579777	27679855	149	-0	47799, 47947
11	28106192	28113009	5	-3.1966	47948, 47952
11	28135014	31531460	40	0	47953, 47992
11	31531474	31616449	4	-2.4691	47993, 47996
11	31822266	33080607	45	0	47997, 48041
11	33123746	33163307	6	-2.2644	48042, 48047
11	33163429	46747709	299	0	48048, 48346
11	46797891	46818461	5	-2.3089	48347, 48351
11	46905434	47435061	54	-0	48352, 48405
11	47445623	47446685	5	-2.5583	48406, 48410
11	47464307	57414470	141	0.0281	48411, 48551
11	57427049	57428272	5	-3.9076	48552, 48556
11	57457527	60638486	206	0	48557, 48762
11	60668780	60670262	5	-2.8322	48763, 48767
11	60687263	62340113	173	-0	48768, 48940
11	62344678	62358895	4	-2.8837	48941, 48944
11	62358916	62521151	81	0	48945, 49025
11	62529350	62530466	5	-2.072	49026, 49030
11	62543895	64527200	258	0.0031	49031, 49288
11	64536923	64537775	3	-4.6943	49289, 49291
11	64537847	64540957	2	-1.7706	49292, 49293
11	64566924	64757268	44	0.3439	49294, 49337
11	64785861	64786139	5	-1.4361	49338, 49342
11	64800003	64825571	15	0.2141	49343, 49357
11	64847177	64851122	5	-1.142	49358, 49362
11	64852590	64881053	20	0.1855	49363, 49382
11	64884526	64888500	6	-0.9372	49383, 49388
11	64888987	64889053	3	-4.0727	49389, 49391
