GENE	BF
ALDH9A1	-3.3175000000000003
ALDOA	10.493500000000001
ALDOB	-17.310499999999998
ALDOC	-9.1045
ALG1	8.3085
ALG10	-2.8825000000000003
ALG10B	5.3694999999999995
ALG11	17.078500000000002
ALG12	-7.9695
ALG13	-11.603499999999999
ALG14	-3.3575000000000004
ALG1L	18.3305
ALG2	41.3165
ALG3	-12.949499999999999
ALG5	4.9745
ALG6	-7.0865
ALG8	-6.8165000000000004
ALG9	-4.0725
ALK	-9.917499999999999
ALKBH1	-11.029499999999999
ALKBH2	-14.1535
ALKBH3	-14.170499999999999
ALKBH4	-11.939499999999999
ALKBH5	-12.2105
ALKBH6	-14.161499999999998
ALKBH7	-2.2565
ALKBH8	-7.3545
ALLC	-15.3745
ALMS1	-9.9725
ALOX12	-14.3705
ALOX12B	-11.0345
ALOX15	-14.491499999999998
ALOX15B	-10.952499999999999
ALOX5	-10.2675
ALOX5AP	-19.6255
ALOXE3	-12.744499999999999
ALPI	-16.8715
ALPK1	-13.2225
ALPK2	-11.6365
ALPK3	-2.9505000000000003
ALPL	-14.1695
ALPP	-10.497499999999999
ALPPL2	-4.6195
ALS2	-16.1265
ALS2CL	-20.6795
ALS2CR11	-7.008500000000001
ALS2CR12	-16.5045
ALX1	-13.8395
ALX3	-6.6385000000000005
ALX4	-12.7075
ALYREF	-1.2255
AMACR	-14.9725
AMBN	-7.6725
AMBP	-17.4575
AMBRA1	-20.796499999999998
AMD1	3.6595
AMDHD1	-15.051499999999999
AMDHD2	-9.2275
AMELX	-9.055499999999999
AMELY	-10.4485
AMER1	-7.6165
AMER2	-13.7645
AMER3	-9.4515
AMFR	-9.2775
AMH	-13.2785
AMHR2	-13.9505
AMICA1	-13.378499999999999
AMIGO1	-11.145499999999998
AMIGO2	-17.9365
AMIGO3	-11.3845
AMMECR1	-11.3315
AMMECR1L	-16.7985
AMN	-7.8375
AMN1	-18.8315
AMOT	-15.029499999999999
AMOTL1	-11.1825
AMOTL2	-16.6955
AMPD1	-23.653499999999998
AMPD2	-15.462499999999999
AMPD3	-14.330499999999999
AMPH	-12.955499999999999
AMT	-12.526499999999999
AMTN	-10.4565
AMY1B	2.0705
AMY2A	-3.8935
AMY2B	-2.8845
AMZ1	-6.9235
AMZ2	-11.257499999999999
ANAPC1	15.130500000000001
ANAPC10	77.2895
ANAPC11	13.0675
ANAPC13	-7.0645
ANAPC15	-14.577499999999999
ANAPC16	-4.7975
ANAPC2	5.1605
ANAPC4	13.188500000000001
ANAPC5	28.4815
ANAPC7	-12.1295
ANG	-9.5435
ANGEL1	-9.8295
ANGEL2	-5.6305000000000005
ANGPT1	-16.8945
ANGPT2	-6.5495
ANGPT4	-13.9605
ANGPTL1	-11.1695
ANGPTL2	-14.1275
ANGPTL3	-12.1585
ANGPTL4	-9.0305
ANGPTL5	1.3995
ANGPTL6	-11.0345
ANGPTL7	-15.1275
ANHX	-18.5395
ANK1	-26.8855
ANK2	-12.1665
ANK3	-14.9895
ANKAR	-8.9885
ANKDD1A	-16.8335
ANKDD1B	-23.4255
ANKEF1	-13.9855
ANKFN1	-17.2455
ANKFY1	-16.5555
ANKH	-14.5755
ANKHD1	-11.234499999999999
ANKHD1-EIF4EBP3	-1.2745
ANKIB1	-10.269499999999999
ANKK1	-16.1525
ANKLE1	-13.7265
ANKLE2	33.265499999999996
ANKMY1	-10.830499999999999
ANKMY2	-10.286499999999998
ANKRA2	-16.8755
ANKRD1	-9.0155
ANKRD10	-10.9415
ANKRD11	-8.8585
ANKRD12	-16.5295
ANKRD13A	-15.302499999999998
ANKRD13B	-14.6275
ANKRD13C	-9.6505
ANKRD13D	-14.677499999999998
ANKRD16	-11.109499999999999
ANKRD17	-10.814499999999999
ANKRD18A	-12.0605
ANKRD2	-18.947499999999998
ANKRD22	-8.981499999999999
ANKRD23	-17.886499999999998
ANKRD24	-14.6975
ANKRD26	-14.513499999999999
ANKRD27	-12.683499999999999
ANKRD28	-16.999499999999998
ANKRD29	-15.6745
ANKRD30A	-2.9375
ANKRD30B	-14.4055
ANKRD31	-17.3245
ANKRD32	-14.564499999999999
ANKRD33	-16.3115
ANKRD33B	-3.8125
ANKRD34A	-10.894499999999999
ANKRD34B	-14.4955
ANKRD34C	-10.740499999999999
ANKRD35	-4.9655000000000005
ANKRD36	4.0005
ANKRD37	-9.6055
ANKRD39	-14.8995
ANKRD40	-8.497499999999999
ANKRD42	-12.7875
ANKRD44	-13.433499999999999
ANKRD45	-17.8995
ANKRD46	-19.7735
ANKRD49	-4.4625
ANKRD50	-12.4675
ANKRD52	-11.1075
ANKRD53	-17.2655
ANKRD54	-10.7225
ANKRD55	-21.4945
ANKRD6	-13.9985
ANKRD61	-16.9545
ANKRD62	-12.612499999999999
ANKRD65	-0.05750000000000002
ANKRD66	-11.6185
ANKRD7	-15.3425
ANKRD9	-15.6465
ANKS1A	-17.729499999999998
ANKS1B	-40.1235
ANKS3	-19.3845
ANKS4B	-16.389499999999998
ANKS6	-7.1465000000000005
ANKZF1	-12.0595
ANLN	-6.2705
ANO1	-15.317499999999999
ANO10	-15.3645
ANO3	-9.865499999999999
ANO4	-18.3475
ANO5	-13.9725
ANO6	-15.7975
ANO7	-11.295499999999999
ANO8	-10.5975
ANO9	-18.3735
ANP32A	-7.7945
ANP32B	-9.2035
ANP32D	-10.9315
ANP32E	-22.011499999999998
ANPEP	-17.0835
ANTXR1	-6.4995
ANTXR2	-15.3995
ANTXRL	-2.2185
ANXA1	-8.741499999999998
ANXA10	-8.888499999999999
ANXA11	-14.5095
ANXA13	-8.542499999999999
ANXA2	-17.5645
ANXA2R	-9.4955
ANXA3	-10.8265
ANXA4	-13.0985
ANXA5	-12.257499999999999
ANXA6	-15.1405
ANXA7	-16.857499999999998
ANXA8	-7.5565
ANXA8L1	-11.914499999999999
ANXA8L2	-2.7465
ANXA9	-10.708499999999999
AOAH	-5.9355
AOC1	-10.398499999999999
AOC2	-15.7965
AOC3	-20.3415
AOX1	-9.2035
AP1AR	-13.1875
AP1B1	-12.8095
AP1G1	-7.4345
AP1G2	-12.645499999999998
AP1M1	-12.090499999999999
AP1M2	-11.4165
AP1S1	-18.4165
AP1S2	4.3655
AP1S3	-11.4245
AP2A1	-4.5965
AP2A2	-17.8755
AP2B1	-11.039499999999999
AP2M1	30.0125
AP2S1	59.323499999999996
AP3B1	8.0485
AP3B2	-16.2435
AP3D1	-2.8475
AP3M1	-4.5115
AP3M2	-5.1775
AP3S1	-8.1745
AP3S2	-14.731499999999999
AP4B1	-12.4855
AP4E1	-15.8295
AP4M1	-9.231499999999999
AP4S1	-21.1805
AP5B1	-10.786499999999998
AP5M1	-12.619499999999999
AP5S1	-17.037499999999998
AP5Z1	-9.645499999999998
APAF1	-13.189499999999999
APBA1	-12.4865
APBA2	-10.0575
APBA3	-22.2485
APBB1	-11.6885
APBB1IP	-10.436499999999999
APBB2	-26.3215
APBB3	-15.3515
APC	-15.4895
APC2	-14.410499999999999
APCDD1	-15.8775
APCDD1L	-12.8865
APCS	-4.4075
APEH	-10.7015
APEX1	-17.8445
APEX2	-3.5385
APH1A	7.5725
APH1B	-13.276499999999999
API5	-1.7945
APIP	17.3875
APITD1	-12.2525
APITD1-CORT	-6.218500000000001
APLF	-12.9005
APLN	0.6194999999999999
APLNR	-15.5415
APLP1	-12.3265
APLP2	-8.9955
APMAP	-12.362499999999999
APOA1	-15.0405
APOA1BP	-13.446499999999999
APOA2	-12.737499999999999
APOA4	-16.9785
APOA5	-11.2525
APOB	-13.859499999999999
APOBEC1	-7.7435
APOBEC2	-16.2295
APOBEC3A	-12.7515
APOBEC3B	-13.7235
APOBEC3C	-4.4295
APOBEC3D	-9.9515
APOBEC3F	-18.6835
APOBEC3G	-19.4345
APOBEC3H	-3.7395
APOBEC4	-16.8785
APOBR	-20.3395
APOC1	-8.5795
APOC2	-13.0725
APOC3	-12.7595
APOC4	-11.616499999999998
APOD	-13.7465
APOE	-12.5175
APOF	-11.2965
APOH	-10.538499999999999
APOL1	-6.4495000000000005
APOL2	-7.3075
APOL3	-17.4015
APOL5	-16.9935
APOL6	-12.9165
APOLD1	-6.9625
APOM	-11.638499999999999
APOO	-15.0475
APOOL	-9.8735
APOPT1	-13.1295
APP	-12.9735
APPBP2	-1.4595
APPL1	-15.1465
APPL2	-12.802499999999998
APRT	-6.3785
APTX	0.9735
AQP1	-4.375500000000001
AQP10	-7.2685
AQP11	-16.0305
AQP12B	-3.5105000000000004
AQP2	-12.8835
AQP3	-13.2295
AQP4	-16.0745
AQP5	-14.9125
AQP6	-9.7355
AQP7	-1.9475
AQP8	-20.325499999999998
AQP9	-12.7625
AQPEP	-18.5415
AQR	34.482499999999995
AR	-16.563499999999998
ARAF	-18.8475
ARAP1	-14.1235
ARAP2	-16.6375
ARAP3	-8.1185
ARC	-10.3135
ARCN1	38.5745
AREG	-14.5085
AREL1	-11.6335
ARF1	-3.9405
ARF3	-12.6135
ARF4	86.1355
ARF5	-9.1495
ARF6	-9.365499999999999
ARFGAP1	-12.6335
ARFGAP2	-16.6125
ARFGAP3	-16.4315
ARFGEF1	-7.1505
ARFGEF2	-12.8965
ARFIP1	-5.3865
ARFIP2	-10.6825
ARFRP1	16.526500000000002
ARG1	-12.647499999999999
ARG2	-18.624499999999998
ARGFX	-18.1815
ARGLU1	-0.3165
ARHGAP1	-16.1715
ARHGAP10	-10.8845
ARHGAP11A	6.4025
ARHGAP11B	3.3455
ARHGAP12	-17.1145
ARHGAP15	-15.631499999999999
ARHGAP17	-16.601499999999998
ARHGAP18	-15.8325
ARHGAP19	-10.814499999999999
ARHGAP20	-13.282499999999999
ARHGAP21	-0.6665000000000001
ARHGAP22	-15.2135
ARHGAP23	-12.055499999999999
ARHGAP24	-5.1065000000000005
ARHGAP25	-18.357499999999998
ARHGAP26	-8.853499999999999
ARHGAP27	-5.6475
ARHGAP28	-17.2605
ARHGAP29	-10.805499999999999
ARHGAP30	-8.019499999999999
ARHGAP31	-8.830499999999999
ARHGAP32	-13.164499999999999
ARHGAP33	-16.2925
ARHGAP35	-23.1805
ARHGAP36	-23.2085
ARHGAP39	-11.2555
ARHGAP4	-12.2545
ARHGAP44	-10.2275
ARHGAP5	-16.4315
ARHGAP6	-11.9735
ARHGAP8	-10.4765
ARHGAP9	-18.5965
ARHGDIA	-22.2545
ARHGDIB	-2.4545000000000003
ARHGDIG	-8.721499999999999
ARHGEF1	-13.539499999999999
ARHGEF10	-12.5285
ARHGEF10L	-12.664499999999999
ARHGEF11	-10.818499999999998
ARHGEF12	-10.417499999999999
ARHGEF15	-11.795499999999999
ARHGEF16	-11.2305
ARHGEF17	-14.5595
ARHGEF18	-17.8445
ARHGEF19	-14.4165
ARHGEF2	-14.567499999999999
ARHGEF25	-20.0165
ARHGEF26	-13.882499999999999
ARHGEF28	-18.6325
ARHGEF3	-13.994499999999999
ARHGEF33	-7.1405
ARHGEF35	-3.7375000000000003
ARHGEF37	-16.4635
ARHGEF38	1.6755
ARHGEF39	-18.9885
ARHGEF4	-16.3905
ARHGEF40	-13.9805
ARHGEF5	-9.2115
ARHGEF6	-14.314499999999999
ARHGEF7	-17.7105
ARHGEF9	-11.0705
ARID1A	-10.9955
ARID1B	-13.8905
ARID2	-10.7325
ARID3A	-14.910499999999999
ARID3B	-8.006499999999999
ARID3C	-12.4055
ARID4A	-13.6135
ARID4B	-17.0705
ARID5A	-18.2745
ARID5B	-13.285499999999999
ARIH1	49.784499999999994
ARIH2	-12.7145
ARIH2OS	-15.2715
ARL1	0.43549999999999994
ARL10	-6.5075
ARL11	-9.5765
ARL13A	-8.430499999999999
ARL13B	-12.4695
ARL14	-10.5275
ARL14EP	-0.8734999999999999
ARL14EPL	-13.3455
ARL15	-17.7255
ARL16	-18.0225
ARL2	15.7725
ARL2BP	-3.3085
ARL3	-7.4255
ARL4A	-11.115499999999999
ARL4C	-13.712499999999999
ARL4D	-12.7035
ARL5A	-4.5145
ARL5B	-12.911499999999998
ARL5C	-9.9985
ARL6	-14.391499999999999
ARL6IP1	-8.343499999999999
ARL6IP4	-11.1955
ARL6IP5	-9.0795
ARL6IP6	-4.9455
ARL8A	-11.7755
ARL8B	5.9094999999999995
ARL9	-14.147499999999999
ARMC1	-4.6675
ARMC10	4.0794999999999995
ARMC12	-13.856499999999999
ARMC2	-14.978499999999999
ARMC3	-16.4345
ARMC4	-15.3265
ARMC5	-6.5195
ARMC6	-12.535499999999999
ARMC7	17.6525
ARMC8	-14.093499999999999
ARMC9	-3.1795
ARMCX1	-15.2465
ARMCX2	-10.9575
ARMCX3	-8.5015
ARMCX4	-9.449499999999999
ARMCX5	-9.789499999999999
ARMCX6	-10.147499999999999
ARMS2	-14.3745
ARNT	-10.8545
ARNT2	-14.532499999999999
ARNTL	-14.3515
ARNTL2	-17.4085
ARPC1A	-8.1985
ARPC1B	-14.7585
ARPC2	-6.4095
ARPC3	5.4445
ARPC4	3.4644999999999997
ARPC4-TTLL3	-9.128499999999999
ARPC5	-9.8095
ARPC5L	-10.484499999999999
ARPP19	9.5625
ARPP21	-23.357499999999998
ARR3	-13.074499999999999
ARRB1	-11.6785
ARRB2	-14.0665
ARRDC1	-10.6955
ARRDC2	-10.8745
ARRDC3	-19.970499999999998
ARRDC4	-18.0545
ARRDC5	-19.4285
ARSA	-12.930499999999999
ARSB	-23.5485
ARSD	-12.3005
ARSE	-6.218500000000001
ARSF	-14.5735
ARSG	-14.9675
ARSH	-9.183499999999999
ARSI	-16.0905
ARSJ	-15.4795
ARSK	-7.6045
ART1	-15.693499999999998
ART3	-10.991499999999998
ART4	-12.9925
ART5	-14.7615
ARTN	-4.6745
ARV1	-9.7485
ARVCF	-19.7915
ARX	-11.558499999999999
AS3MT	-11.882499999999999
ASAH1	-9.458499999999999
ASAH2	-11.8805
ASAH2B	-9.0855
ASAP1	-15.8895
ASAP2	-20.5505
ASAP3	-6.5185
ASB1	-16.982499999999998
ASB10	-14.3205
ASB11	-14.180499999999999
ASB12	-11.538499999999999
ASB13	-16.8735
ASB14	-16.778499999999998
ASB15	-21.1425
ASB16	-12.490499999999999
ASB17	-11.913499999999999
ASB18	-13.991499999999998
ASB2	-14.4055
ASB3	-19.9635
ASB4	-13.1185
ASB5	-12.084499999999998
ASB6	-9.1015
ASB7	-14.6205
ASB8	-12.413499999999999
ASB9	-16.3205
ASCC1	-6.2915
ASCC2	-15.035499999999999
ASCC3	19.648500000000002
ASCL1	-18.3355
