GENE	BF
ADCYAP1	-8.122
ADCYAP1R1	-9.756
ADD1	-5.526999999999999
ADD2	-6.829000000000001
ADD3	-1.319
ADH1A	-6.906000000000001
ADH1B	-8.439
ADH4	-7.122999999999999
ADH5	3.008
ADH6	-5.178000000000001
ADH7	-11.177
ADHFE1	-0.817
ADI1	-12.815999999999999
ADIG	-6.455
ADIPOQ	-12.122
ADIPOR1	-9.905
ADIPOR2	-6.393000000000001
ADIRF	-8.421999999999999
ADK	-11.189
ADM	-7.314
ADM2	-15.363999999999999
ADM5	-6.583
ADNP	-9.263
ADNP2	-5.276999999999999
ADO	-9.876999999999999
ADORA1	-5.651999999999999
ADORA2A	-10.016
ADORA2B	-16.012
ADORA3	-32.01
ADPGK	-8.847999999999999
ADPRH	-8.854
ADPRHL1	-9.036999999999999
ADPRHL2	-14.42
ADPRM	-14.286
ADRA1A	-8.575999999999999
ADRA1B	-6.911
ADRA1D	-3.436
ADRA2A	-4.989000000000001
ADRA2B	-14.131
ADRA2C	-5.689
ADRB1	-9.104
ADRB2	-7.231999999999999
ADRB3	-3.7710000000000004
ADRBK1	-5.385999999999999
ADRBK2	-10.221
ADRM1	7.757
ADSL	18.285
ADSS	-1.245
ADSSL1	-9.402
ADTRP	-15.653999999999998
AEBP1	-6.616
AEBP2	-13.263
AEN	-9.506
AES	-9.212
AFAP1	-11.434
AFAP1L1	-5.609
AFAP1L2	-8.955
AFF1	-3.062
AFF2	-10.118
AFF3	-9.100999999999999
AFF4	-13.062
AFG3L2	9.117
AFM	-8.852
AFMID	-3.6489999999999996
AFP	-1.694
AFTPH	-7.92
AGA	-8.929
AGAP1	-11.921999999999999
AGAP2	-6.464
AGAP3	-16.864
AGAP5	-2.052
AGAP6	2.952
AGAP7	-0.4
AGBL1	-6.305
AGBL2	-14.152999999999999
AGBL3	-6.718999999999999
AGBL4	-6.167
AGBL5	-12.059
AGER	-13.042
AGFG1	-10.372
AGFG2	-6.382
AGGF1	-5.4559999999999995
AGK	0.495
AGL	-8.702
AGMAT	-8.392
AGMO	-10.674
AGO1	-11.448
AGO2	-7.18
AGO3	-3.94
AGO4	-12.166
AGPAT1	-3.495
AGPAT2	-7.009
AGPAT3	-8.15
AGPAT4	-6.256
AGPAT5	-7.8919999999999995
AGPAT6	-14.963
AGPAT9	-5.074
AGPS	-10.388
AGR2	-3.8720000000000003
AGR3	-9.373
AGRN	-10.105
AGRP	-5.805
AGT	-9.179
AGTPBP1	-10.904
AGTR1	-1.7149999999999999
AGTR2	-6.532
AGTRAP	-19.21
AGXT	-8.378
AGXT2	-8.277
AHCTF1	17.919999999999998
AHCY	-6.346
AHCYL1	10.081000000000001
AHCYL2	-5.003
AHDC1	-7.439
AHI1	-10.933
AHNAK	-6.1579999999999995
AHNAK2	-7.101000000000001
AHR	7.414
AHRR	-11.27
AHSA1	-5.6690000000000005
AHSA2	-9.138
AHSG	-6.99
AHSP	-8.978
AICDA	-12.493
AIDA	-3.097
AIF1	-23.375
AIF1L	-18.48
AIFM1	-16.085
AIFM2	-5.837
AIFM3	-7.491
AIG1	-8.415
AIM1	-10.911
AIM2	-10.424
AIMP1	-2.586
AIMP2	-7.086
AIP	-5.289
AIPL1	-12.546999999999999
AIRE	-16.803
AJAP1	-9.106
AJUBA	-20.407
AK1	-8.817
AK2	-3.394
AK3	-2.487
AK4	4.17
AK5	-8.046
AK6	14.036
AK7	-8.817
AK8	-10.589
AK9	-7.465999999999999
AKAP1	-11.105
AKAP10	-7.850999999999999
AKAP11	-8.18
AKAP12	-0.14
AKAP13	-9.07
AKAP14	-7.924999999999999
AKAP17A	-5.221
AKAP2	-7.718999999999999
AKAP3	-11.849
AKAP4	-9.901
AKAP5	-4.497999999999999
AKAP6	-14.296999999999999
AKAP7	-23.179000000000002
AKAP8	-7.647
AKAP8L	-4.917999999999999
AKAP9	-9.030999999999999
AKIP1	-5.582000000000001
AKIRIN1	2.667
AKIRIN2	24.836
AKNA	-6.76
AKNAD1	-6.704000000000001
AKR1A1	-14.025
AKR1B1	-4.769
AKR1B10	-11.591
AKR1B15	-0.32099999999999995
AKR1C1	-9.298
AKR1C2	-2.428
AKR1C3	-5.4510000000000005
AKR1C4	-10.088
AKR1D1	-2.91
AKR1E2	-12.883
AKR7A2	-8.344999999999999
AKR7A3	-4.119
AKT1	-4.1739999999999995
AKT1S1	-16.346
AKT2	-7.550000000000001
AKT3	-7.3420000000000005
AKTIP	3.034
ALAD	-5.0120000000000005
ALAS1	-13.282
ALAS2	-2.182
ALB	-12.664
ALCAM	-8.350999999999999
ALDH16A1	-9.507
ALDH18A1	-8.157
ALDH1A1	-11.998
ALDH1A2	-6.651
ALDH1A3	-9.415
ALDH1B1	-14.849
ALDH1L1	-12.66
ALDH1L2	-11.68
ALDH2	-12.225999999999999
ALDH3A1	-11.443999999999999
ALDH3A2	-8.157
ALDH3B2	-11.699
ALDH4A1	-5.380000000000001
ALDH5A1	-9.804
ALDH6A1	-10.304
ALDH7A1	-10.846
ALDH8A1	-10.876
ALDH9A1	10.381
ALDOA	-0.063
ALDOB	-8.737
ALDOC	-2.128
ALG1	5.753
ALG10	-3.045
ALG10B	2.202
ALG11	27.163
ALG12	-11.105
ALG13	-3.366
ALG14	-10.059999999999999
ALG1L	9.076
ALG2	16.866
ALG3	-16.015
ALG5	-5.204000000000001
ALG6	-9.811
ALG8	-6.52
ALG9	-7.65
ALK	-6.138999999999999
ALKBH1	-13.363999999999999
ALKBH2	-7.821
ALKBH3	-6.590999999999999
ALKBH4	-6.7010000000000005
ALKBH5	-10.243
ALKBH6	-7.92
ALKBH7	-1.907
ALKBH8	-4.661
ALLC	-2.63
ALMS1	-4.349
ALOX12	-11.783999999999999
ALOX12B	-4.464
ALOX15	-12.43
ALOX15B	-6.765000000000001
ALOX5	-0.9339999999999999
ALOX5AP	-10.766
ALOXE3	-10.921
ALPI	-10.751
ALPK1	-4.337
ALPK2	-7.609999999999999
ALPK3	-5.555999999999999
ALPL	-14.006
ALPP	-7.462999999999999
ALPPL2	-4.817
ALS2	-9.690999999999999
ALS2CL	-18.093
ALS2CR11	-6.366
ALS2CR12	-8.008
ALX1	-13.681
ALX3	-3.544
ALX4	-7.337999999999999
ALYREF	13.516
AMACR	-5.647
AMBN	-9.584999999999999
AMBP	-8.607999999999999
AMBRA1	-32.096
AMD1	-3.584
AMDHD1	-7.268000000000001
AMDHD2	-9.731
AMELX	-6.336
AMELY	-7.757
AMER1	-6.109999999999999
AMER2	-13.859
AMER3	-6.159000000000001
AMFR	-16.773
AMH	-7.066000000000001
AMHR2	-16.35
AMICA1	-4.037000000000001
AMIGO1	-10.876
AMIGO2	-9.709999999999999
AMIGO3	-4.542999999999999
AMMECR1	-12.418999999999999
AMMECR1L	-14.991999999999999
AMN	-6.388999999999999
AMN1	-13.139
AMOT	-12.113999999999999
AMOTL1	-4.477
AMOTL2	-12.629
AMPD1	-13.629999999999999
AMPD2	-11.306
AMPD3	-4.356999999999999
AMPH	-7.661999999999999
AMT	-10.078999999999999
AMTN	-10.407
AMY1B	1.38
AMY2A	-3.7500000000000004
AMY2B	-2.439
AMZ1	-9.145
AMZ2	-9.243
ANAPC1	25.637999999999998
ANAPC10	17.912
ANAPC11	26.136999999999997
ANAPC13	-1.8439999999999999
ANAPC15	-2.7
ANAPC16	-6.0169999999999995
ANAPC2	30.145
ANAPC4	17.746
ANAPC5	11.839
ANAPC7	-8.828
ANG	-9.767999999999999
ANGEL1	-4.59
ANGEL2	-12.096
ANGPT1	-9.083
ANGPT2	-12.661999999999999
ANGPT4	-11.189
ANGPTL1	-5.824
ANGPTL2	-10.267
ANGPTL3	-7.629999999999999
ANGPTL4	-3.261
ANGPTL5	-6.254
ANGPTL6	-7.448
ANGPTL7	-8.577
ANHX	-7.666
ANK1	-28.907
ANK2	-8.102
ANK3	-6.288
ANKAR	-9.277
ANKDD1A	-5.741
ANKDD1B	-15.190999999999999
ANKEF1	-9.261999999999999
ANKFN1	-4.300000000000001
ANKFY1	-4.122
ANKH	-10.958
ANKHD1	1.184
ANKHD1-EIF4EBP3	-0.512
ANKIB1	2.303
ANKK1	-13.378
ANKLE1	-11.026
ANKLE2	52.325
ANKMY1	-6.077999999999999
ANKMY2	0.01200000000000001
ANKRA2	-12.027999999999999
ANKRD1	-4.864000000000001
ANKRD10	-8.227
ANKRD11	11.83
ANKRD12	-7.502000000000001
ANKRD13A	-10.421999999999999
ANKRD13B	-9.748
ANKRD13C	-7.645999999999999
ANKRD13D	-6.66
ANKRD16	-6.936999999999999
ANKRD17	-4.2059999999999995
ANKRD18A	-12.943999999999999
ANKRD2	-12.791
ANKRD22	-12.568
ANKRD23	-9.061
ANKRD24	-7.519
ANKRD26	-11.862
ANKRD27	-7.574999999999999
ANKRD28	-9.440999999999999
ANKRD29	-11.84
ANKRD30A	-10.700999999999999
ANKRD30B	-8.647
ANKRD31	-3.546
ANKRD32	-0.014000000000000012
ANKRD33	-9.901
ANKRD33B	-1.755
ANKRD34A	-10.581
ANKRD34B	-0.062
ANKRD34C	-8.173
ANKRD35	-3.033
ANKRD36	-0.018000000000000016
ANKRD37	-3.538
ANKRD39	-6.334
ANKRD40	-12.405
ANKRD42	-9.546
ANKRD44	-12.751
ANKRD45	-11.961
ANKRD46	-10.658
ANKRD49	-12.725999999999999
ANKRD50	-14.355
ANKRD52	-8.84
ANKRD53	-8.713
ANKRD54	-0.09200000000000003
ANKRD55	-13.915
ANKRD6	-6.747999999999999
ANKRD61	-12.286999999999999
ANKRD62	-6.8420000000000005
ANKRD65	-7.881
ANKRD66	-7.741999999999999
ANKRD7	-1.799
ANKRD9	-7.361000000000001
ANKS1A	-12.475999999999999
ANKS1B	-27.916
ANKS3	-9.208
ANKS4B	-10.129999999999999
ANKS6	-3.473
ANKZF1	-6.273
ANLN	-5.212999999999999
ANO1	-4.984999999999999
ANO10	-10.328
ANO3	-5.404999999999999
ANO4	-4.034000000000001
ANO5	-6.300000000000001
ANO6	-15.001
ANO7	-4.552
ANO8	-9.318
ANO9	-7.254
ANP32A	-4.191000000000001
ANP32B	-2.228
ANP32D	-5.413
ANP32E	-22.604000000000003
ANPEP	-12.036
ANTXR1	-10.498999999999999
ANTXR2	-12.484
ANTXRL	2.325
ANXA1	-9.485
ANXA10	-5.305
ANXA11	-11.469
ANXA13	-4.65
ANXA2	-11.748
ANXA2R	-12.083
ANXA3	-6.59
ANXA4	-6.936999999999999
ANXA5	-5.66
ANXA6	-13.62
ANXA7	-11.136999999999999
ANXA8	-0.9750000000000001
ANXA8L1	-4.013
ANXA8L2	1.214
ANXA9	-11.577
AOAH	-2.325
AOC1	-6.234999999999999
AOC2	-6.699
AOC3	-16.995
AOX1	-12.248999999999999
AP1AR	-14.062999999999999
AP1B1	-5.759
AP1G1	3.149
AP1G2	-7.379
AP1M1	-7.860999999999999
AP1M2	-8.241999999999999
AP1S1	-12.296999999999999
AP1S2	-2.121
AP1S3	-5.071999999999999
AP2A1	-4.987
AP2A2	-6.792999999999999
AP2B1	-8.33
AP2M1	-6.335000000000001
AP2S1	-8.763
AP3B1	-8.017999999999999
AP3B2	-12.299999999999999
AP3D1	-11.536
AP3M1	-5.071999999999999
AP3M2	-10.965
AP3S1	-2.46
AP3S2	-10.133
AP4B1	-8.301
AP4E1	-14.181
AP4M1	-11.368
AP4S1	-10.83
AP5B1	-8.427999999999999
AP5M1	-8.901
AP5S1	-7.663
AP5Z1	-10.863
APAF1	-10.876999999999999
APBA1	-1.172
APBA2	-3.03
APBA3	-12.91
APBB1	-6.558999999999999
APBB1IP	-15.025
APBB2	-25.456000000000003
APBB3	-12.969
APC	-4.752000000000001
APC2	-1.406
APCDD1	-8.828
APCDD1L	-12.344999999999999
APCS	-1.8199999999999998
APEH	-3.7659999999999996
APEX1	-8.732999999999999
APEX2	-7.494
APH1A	7.506
APH1B	-7.7669999999999995
API5	-5.394
APIP	-1.839
APITD1	-14.741999999999999
APITD1-CORT	-5.198
APLF	-7.4190000000000005
APLN	-5.391
APLNR	-8.459
APLP1	-7.221
APLP2	-10.453
APMAP	-5.8469999999999995
APOA1	-12.025
APOA1BP	-13.635
APOA2	-3.7849999999999997
APOA4	-4.747
APOA5	-5.782
APOB	-6.731999999999999
APOBEC1	0.7909999999999999
APOBEC2	-8.036999999999999
APOBEC3A	-7.949
APOBEC3B	-4.522
APOBEC3C	-6.361000000000001
APOBEC3D	-4.446
APOBEC3F	-12.115
APOBEC3G	-13.337
APOBEC3H	4.121
APOBEC4	-5.234
APOBR	-8.408999999999999
APOC1	-8.461
APOC2	-7.481999999999999
APOC3	-12.411999999999999
APOC4	-11.574
APOD	-8.032
APOE	-4.573
APOF	-9.783
APOH	-6.760999999999999
APOL1	-12.677
APOL2	-8.937
APOL3	-8.443
APOL5	-13.334999999999999
APOL6	-7.612
APOLD1	-7.975999999999999
APOM	-13.792
APOO	-11.057
APOOL	-5.433999999999999
APOPT1	-8.863999999999999
APP	-9.536999999999999
APPBP2	-8.886999999999999
APPL1	-8.937
APPL2	-7.170999999999999
APRT	-3.7230000000000003
APTX	-8.679
AQP1	-3.476
AQP10	-2.659
AQP11	-9.414
AQP12B	1.1720000000000002
AQP2	-9.496
AQP3	-15.246
AQP4	-10.968
AQP5	-11.934999999999999
AQP6	-13.33
AQP7	-0.81
AQP8	-11.286
AQP9	-5.468999999999999
AQPEP	-11.371
AQR	27.169999999999998
AR	-6.970000000000001
ARAF	-15.847
ARAP1	-6.525
ARAP2	-11.917
ARAP3	-3.353
ARC	-7.396000000000001
ARCN1	26.436
AREG	-14.841999999999999
AREL1	-7.167
ARF1	-6.898999999999999
ARF3	-8.565999999999999
ARF4	5.186999999999999
ARF5	-9.190999999999999
ARF6	-0.257
ARFGAP1	-3.241
ARFGAP2	-13.355
ARFGAP3	-8.722999999999999
ARFGEF1	-2.795
ARFGEF2	-9.431
ARFIP1	-4.308
ARFIP2	-7.036
ARFRP1	-14.786999999999999
ARG1	-10.607
ARG2	-9.474
ARGFX	-12.626
ARGLU1	6.5329999999999995
ARHGAP1	-9.168
ARHGAP10	-7.455
ARHGAP11A	1.482
ARHGAP11B	-2.649
ARHGAP12	-14.792
ARHGAP15	-12.045
ARHGAP17	-14.828
ARHGAP18	-7.224
ARHGAP19	-3.398
ARHGAP20	-7.023999999999999
ARHGAP21	-2.822
ARHGAP22	-11.421
ARHGAP23	-6.1419999999999995
ARHGAP24	-5.718999999999999
ARHGAP25	-13.093
ARHGAP26	-3.06
ARHGAP27	-17.779
ARHGAP28	-9.838
ARHGAP29	-8.155
ARHGAP30	-5.912000000000001
ARHGAP31	-4.077
ARHGAP32	-5.275
ARHGAP33	-10.446
ARHGAP35	-13.03
ARHGAP36	-15.5
ARHGAP39	-5.731
ARHGAP4	-8.773
ARHGAP44	-13.679
ARHGAP5	-11.834
ARHGAP6	-8.498999999999999
ARHGAP8	-8.333
ARHGAP9	-8.011999999999999
ARHGDIA	-11.424
ARHGDIB	-6.9510000000000005
ARHGDIG	-7.952
ARHGEF1	-9.161999999999999
ARHGEF10	-11.963
ARHGEF10L	-8.325
ARHGEF11	-4.643000000000001
ARHGEF12	-1.041
ARHGEF15	-7.180999999999999
ARHGEF16	-7.911999999999999
ARHGEF17	-7.7509999999999994
ARHGEF18	-11.261999999999999
ARHGEF19	-11.241
ARHGEF2	-9.251999999999999
ARHGEF25	-10.533
ARHGEF26	-8.482999999999999
ARHGEF28	-8.526
ARHGEF3	-10.016
ARHGEF33	-2.429
ARHGEF35	9.762
ARHGEF37	-11
ARHGEF38	-5.920999999999999
ARHGEF39	-15.607999999999999
ARHGEF4	-9.212
ARHGEF40	-5.006
ARHGEF5	2.349
ARHGEF6	-7.510999999999999
ARHGEF7	-9.774
ARHGEF9	-5.494
ARID1A	1.586
ARID1B	-7.077999999999999
ARID2	-0.18800000000000006
ARID3A	-6.385
ARID3B	-4.848000000000001
ARID3C	-4.965999999999999
ARID4A	-6.868
ARID4B	-2.542
ARID5A	-5.92
ARID5B	-5.49
ARIH1	29.176
ARIH2	-6.877000000000001
ARIH2OS	-10.139
ARL1	-2.117
ARL10	-6.2989999999999995
ARL11	-8.511999999999999
ARL13A	-10.184999999999999
ARL13B	-6.087
ARL14	-8.727
ARL14EP	-0.8919999999999999
ARL14EPL	-5.670999999999999
ARL15	-9.899
ARL16	-9.254999999999999
ARL2	0.6859999999999999
ARL2BP	-4.369999999999999
ARL3	-3.022
ARL4A	-5.7170000000000005
ARL4C	-8.904
ARL4D	-5.577
ARL5A	-8.638
ARL5B	-14.107999999999999
ARL5C	-9.843
ARL6	-5.292
ARL6IP1	-4.708
ARL6IP4	-11.634
ARL6IP5	-4.85
ARL6IP6	-1.641
ARL8A	-8.142999999999999
ARL8B	-1.089
ARL9	-7.221
ARMC1	-10.464
ARMC10	0.752
ARMC12	-13.594
ARMC2	-12.575999999999999
ARMC3	-9.539
ARMC4	-7.273
ARMC5	6.821999999999999
ARMC6	-9.097999999999999
ARMC7	2.47
ARMC8	-15.165
ARMC9	-4.836
ARMCX1	-7.695
ARMCX2	-10.61
ARMCX3	-8.296
ARMCX4	-10.209
ARMCX5	-4.022
ARMCX6	-2.461
ARMS2	-8.442
ARNT	0.6699999999999999
ARNT2	-7.933
ARNTL	-7.535
ARNTL2	-13.657
ARPC1A	-9.754
ARPC1B	-8.008
ARPC2	1.797
ARPC3	6.287000000000001
ARPC4	-11.876
ARPC4-TTLL3	-5.638999999999999
ARPC5	-4.382
ARPC5L	-10.677999999999999
ARPP19	3.845
ARPP21	-11.725999999999999
ARR3	-3.6329999999999996
ARRB1	-2.781
ARRB2	-8.020999999999999
ARRDC1	-5.970000000000001
ARRDC2	-7.603999999999999
ARRDC3	-11.825
ARRDC4	-5.183
ARRDC5	-9.574
ARSA	-9.109
ARSB	-6.013999999999999
ARSD	-8.174999999999999
ARSE	-9.173
ARSF	-11.953999999999999
ARSG	-9.2
ARSH	-9.176
ARSI	-12.546999999999999
ARSJ	-7.805
ARSK	-9.719
ART1	-7.371
ART3	-10.924999999999999
ART4	-18.314
ART5	-11.625
ARTN	-1.3760000000000001
ARV1	-11.74
ARVCF	-13.418999999999999
ARX	-10.136
AS3MT	-13.145
ASAH1	-12.328
ASAH2	-9.450999999999999
ASAH2B	-8.149
ASAP1	-13.99
ASAP2	-13.744
ASAP3	-5.6370000000000005
ASB1	-10.344
ASB10	-8.943999999999999
ASB11	-10.187
ASB12	-3.7129999999999996
ASB13	-10.818999999999999
ASB14	-11.48
ASB15	-7.825999999999999
ASB16	-5.829000000000001
ASB17	-5.882
ASB18	-7.2379999999999995
ASB2	-8.199
ASB3	-12.046
ASB4	-9.924999999999999
ASB5	-11.802
ASB6	-4.837
ASB7	-13.538
ASB8	-8.424999999999999
ASB9	-10.468
ASCC1	-3.364
ASCC2	-10.975999999999999
ASCC3	-8.453999999999999
ASCL1	-11.581999999999999
ASCL2	-0.931
ASCL3	-10.014999999999999
ASCL4	-11.488
ASCL5	-7.045
ASF1A	-6.420999999999999
ASF1B	-9.352
ASGR1	-13.443
ASGR2	-10.901
ASH1L	-9.786999999999999
ASH2L	10.504
ASIC1	-7.837999999999999
ASIC2	-8.847
ASIC3	-9.655
ASIC4	-3.8510000000000004
ASIC5	-9.695
ASIP	-5.865
ASL	-10.959
ASMT	-6.994999999999999
ASMTL	-4.41
ASNA1	-5.5009999999999994
ASNS	-6.414
ASNSD1	-7.336
ASPA	-14.296
ASPDH	-6.0649999999999995
ASPG	-9.333
ASPH	-13.325
ASPHD1	-11.946
ASPHD2	-3.6409999999999996
ASPM	-7.295
ASPRV1	-6.923
ASPSCR1	-9.116
ASRGL1	-6.587999999999999
ASS1	-5.220000000000001
ASTE1	-13.37
ASTL	-7.3580000000000005
ASTN1	-6.08
ASTN2	-25.295
ASUN	-4.851000000000001
ASXL1	-11.129
ASXL3	-10.354
ASZ1	-10.33
ATAD1	-8.793
ATAD2	-5.83
ATAD2B	-0.56
ATAD3A	-8.524
ATAD3B	-9.853
ATAD3C	-8.574
ATAD5	-6.167999999999999
ATAT1	-10.818
ATCAY	-9.641
ATE1	-14.283999999999999
ATF1	-7.005000000000001
ATF2	-10.096
ATF3	-25.650000000000002
ATF4	-12.413
