CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
5	137536813	137548874	5	-3.9356	25988, 25992
5	137593593	137802916	30	-0	25993, 26022
5	137847176	137909487	10	-3.6885	26023, 26032
5	138118981	140048300	158	-0.0127	26033, 26190
5	140052062	140052888	5	1.6617	26191, 26195
5	140056441	140059437	5	-1.0094	26196, 26200
5	140071319	140081647	8	0.999	26201, 26208
5	140081687	140699010	157	-0.0025	26209, 26365
5	140699261	140699467	4	-1.0889	26366, 26369
5	140710337	140961949	104	0	26370, 26473
5	141008185	141016157	5	-0.72	26474, 26478
5	141017920	145483765	96	0	26479, 26574
5	145523857	145544014	5	-2.7426	26575, 26579
5	145609317	180687573	1169	0.004	26580, 27748
6	311927	26252011	741	0.0197	27749, 28489
6	26252016	26252105	3	-5.7794	28490, 28492
6	26271391	31753518	672	-0.0149	28493, 29164
6	31760637	31766275	8	-2.6281	29165, 29172
6	31778797	33237532	252	0.0087	29173, 29424
6	33240486	33243780	3	-3.3868	29425, 29427
6	33245357	33245752	5	0.0057	29428, 29432
6	33255409	33258169	10	-1.4301	29433, 29442
6	33263795	35424080	163	0	29443, 29605
6	35436786	35437252	3	-4.8944	29606, 29608
6	35438013	36492229	105	0	29609, 29713
6	36564656	36564746	2	-5.4947	29714, 29715
6	36566644	41774588	232	0.0293	29716, 29947
6	41877063	41898395	10	-1.5062	29948, 29957
6	41903788	74189778	775	0.004	29958, 30732
6	74228643	74229251	2	-4.9442	30733, 30734
6	74348187	88344611	235	0	30735, 30969
6	88387621	88411239	4	-2.6857	30970, 30973
6	88411272	89614564	12	0	30974, 30985
6	89614573	89638757	4	-3.7702	30986, 30989
6	89790792	90347567	43	-0	30990, 31032
6	90428325	90504447	5	-2.4067	31033, 31037
6	90604448	107069359	165	-0	31038, 31202
6	107076632	107100182	4	-2.1749	31203, 31206
6	107100191	110429829	116	-0	31207, 31322
6	110501754	110501825	3	-1.3907	31323, 31325
6	110514414	111288774	32	0.0749	31326, 31357
6	111306278	111329290	5	-2.2957	31358, 31362
6	111409068	111880759	17	0	31363, 31379
6	111884171	111887668	3	-1.1814	31380, 31382
6	111901565	117923293	165	0	31383, 31547
6	117996968	117997249	4	-2.0724	31548, 31551
6	118475761	126329564	121	0	31552, 31672
6	126661502	126667419	6	-1.5044	31673, 31678
6	127469791	133108718	178	-0	31679, 31856
6	133136162	133138129	4	-3.8239	31857, 31860
6	133767861	144086668	210	-0	31861, 32070
6	144165736	144179052	5	-1.6561	32071, 32075
6	144207823	144263514	9	-0.0179	32076, 32084
6	144416451	144416569	5	-5.5934	32085, 32089
6	144507850	149721697	62	0	32090, 32151
6	149721710	149862673	6	-1.5585	32152, 32157
6	149893458	150016274	14	-0	32158, 32171
6	150063584	150067127	5	-1.4352	32172, 32176
6	150070982	153077310	98	-0.0481	32177, 32274
6	153296098	153296565	5	-3.238	32275, 32279
6	153316399	159653926	132	0	32280, 32411
6	160105945	160164801	9	-1.5764	32412, 32420
6	160169248	160196343	6	0.0216	32421, 32426
6	160202122	160205806	5	-3.9499	32427, 32431
6	160212005	170697463	215	-0	32432, 32646
6	170852730	170862240	5	-4.3359	32647, 32651
6	170871148	170893598	12	-1.0912	32652, 32663
7	193329	2317881	116	0.02	32664, 32779
7	2400357	2404044	5	-2.5094	32780, 32784
7	2472569	2565336	10	0.0472	32785, 32794
7	2581420	2593970	5	-0.6906	32795, 32799
7	2611866	6431590	135	-0.018	32800, 32934
7	6431584	6441565	3	-1.2455	32935, 32937
7	6472556	7613314	59	0	32938, 32996
7	7677525	7679978	5	-4.6627	32997, 33001
7	8009167	19184900	131	0.0106	33002, 33132
7	19739884	19748459	5	-1.7825	33133, 33137
7	19765247	24910393	126	0.0145	33138, 33263
7	25163457	25163640	4	-1.1248	33264, 33267
7	25181921	30634775	188	-0.0111	33268, 33455
7	30640719	30651856	3	-2.0543	33456, 33458
7	30704733	31918661	53	-0	33459, 33511
7	32527336	32528922	5	-1.9777	33512, 33516
7	32582847	39446233	131	0	33517, 33647
7	39610110	39612022	5	-2.362	33648, 33652
7	39649251	42950287	37	0	33653, 33689
7	42964272	42967002	5	-2.7898	33690, 33694
7	42972105	43843301	25	-0	33695, 33719
7	43906449	43908664	4	-1.181	33720, 33723
7	43908663	44156828	40	0	33724, 33763
7	44157212	44157306	3	-2.2225	33764, 33766
7	44179397	44191918	9	0.0705	33767, 33775
7	44245993	44247051	5	-2.295	33776, 33780
7	44282214	44579696	15	-0	33781, 33795
7	44611316	44613228	5	-2.4542	33796, 33800
7	44621070	56087432	210	0.0183	33801, 34010
7	56125674	56126139	4	-2.8799	34011, 34014
7	56132045	65579907	104	0.0471	34015, 34118
7	65592705	65617270	12	-1.2631	34119, 34130
7	65617262	73097631	106	0	34131, 34236
7	73097631	73105316	6	-1.6784	34237, 34242
7	73118514	73663388	52	-0	34243, 34294
7	73664097	73666780	2	-1.5462	34295, 34296
7	73668599	93623694	407	-0	34297, 34703
7	93625593	93625639	2	-2.0348	34704, 34705
7	94028363	98519508	129	-0	34706, 34834
7	98522781	98524968	2	-3.1961	34835, 34836
7	98535375	98998056	24	0	34837, 34860
7	99013784	99013847	3	-2.9886	34861, 34863
7	99013851	99686930	109	0.096	34864, 34972
7	99687000	99696293	9	-1.6409	34973, 34981
7	99700491	99702573	5	0.0431	34982, 34986
7	99708868	99711534	5	-1.3844	34987, 34991
7	99719921	100017442	62	-0	34992, 35053
7	100027791	100030747	10	-1.4291	35054, 35063
7	100033530	100304601	72	0.041	35064, 35135
7	100304632	100304712	3	-1.1972	35136, 35138
7	100319259	100466275	20	0.0793	35139, 35158
7	100478929	100482962	4	-1.1757	35159, 35162
7	100486609	102769039	144	0.0261	35163, 35306
7	102939116	103003897	15	-1.8414	35307, 35321
7	103051939	117501270	271	0	35322, 35592
7	117828356	117828450	4	-3.0847	35593, 35596
7	117874491	120591283	16	0	35597, 35612
7	120591275	120604820	4	-1.5132	35613, 35616
7	120607667	128586586	205	-0	35617, 35821
7	128637549	128658081	5	-1.4824	35822, 35826
7	128801555	129297339	25	0	35827, 35851
7	129311345	129348967	4	-2.2651	35852, 35855
7	129479110	151135241	753	-0.0093	35856, 36608
7	151168647	151188066	5	-1.1751	36609, 36613
7	151265856	156619422	72	-0	36614, 36685
7	156742584	156743413	5	-1.5217	36686, 36690
7	156798524	158902568	39	-0.0834	36691, 36729
8	193783	20066989	376	0.0036	36730, 37105
8	20067909	20069232	4	-3.1915	37106, 37109
8	20110656	27925941	311	-0	37110, 37420
8	27987104	27995289	5	-1.771	37421, 37425
8	28186773	28574712	28	0	37426, 37453
8	28651401	28695179	4	-2.7432	37454, 37457
8	28695201	33310768	101	-0.1567	37458, 37558
8	33346104	33346591	4	-2.7539	37559, 37562
8	33347820	37704498	46	-0.0286	37563, 37608
8	37704511	37707169	4	-1.9633	37609, 37612
8	37732699	41355181	128	0.013	37613, 37740
8	41387795	41397276	5	-1.343	37741, 37745
8	41456773	42693445	80	-0	37746, 37825
8	42693438	42694508	6	-1.7825	37826, 37831
8	42711524	56879297	152	-0	37832, 37983
8	56985777	56986630	4	-4.2927	37984, 37987
8	57026074	67089586	149	0.0127	37988, 38136
8	67341489	67341834	5	-1.4775	38137, 38141
8	67356894	67970335	41	-0	38142, 38182
8	67970416	67971593	3	-3.1539	38183, 38185
8	67971605	97243748	493	0.0206	38186, 38678
8	97244033	97245406	5	-1.7887	38679, 38683
8	97263193	121437620	398	0.0281	38684, 39081
8	121444269	121483103	6	-2.1297	39082, 39087
8	121500436	125528213	95	0	39088, 39182
8	125551494	125559283	5	-2.3256	39183, 39187
8	125568554	128428416	39	0	39188, 39226
8	128750568	128751144	5	-1.342	39227, 39231
8	130774913	144900076	355	-0	39232, 39586
8	144900193	144900676	4	-5.6861	39587, 39590
8	144921226	145641340	109	0	39591, 39699
8	145650387	145669319	10	-2.2385	39700, 39709
8	145689836	146002939	59	-0	39710, 39768
8	146016816	146017426	5	-3.6529	39769, 39773
8	146032643	146278539	35	0	39774, 39808
9	117370	4719229	92	0.0241	39809, 39900
9	4841307	4844607	5	-1.9504	39901, 39905
9	5029860	15210178	138	-0	39906, 40043
9	15422979	15444616	5	-1.8767	40044, 40048
9	15474221	19076673	47	-0	40049, 40095
9	19089471	19102547	3	-2.8473	40096, 40098
9	19119763	19341015	10	-0.0353	40099, 40108
9	19378720	19378881	3	-3.2815	40109, 40111
9	19409173	33034253	204	0	40112, 40315
9	33060535	33071746	5	-5.8954	40316, 40320
9	33135269	33443891	32	0	40321, 40352
9	33469080	33472071	4	-1.6543	40353, 40356
9	33472262	35044242	136	-0.0101	40357, 40492
9	35061671	35067921	5	-5.2155	40493, 40497
9	35076763	37770023	214	0.0203	40498, 40711
9	37784043	37784877	4	-2.8668	40712, 40715
9	37784914	80144175	231	0.0157	40716, 40946
9	80412523	80537171	5	-5.3912	40947, 40951
9	80851398	86586966	71	0	40952, 41022
9	86586979	86591981	4	-5.2151	41023, 41026
9	86616071	88842928	34	0	41027, 41060
9	88881088	88889112	3	-3.6246	41061, 41063
9	88940296	94519752	102	0.0322	41064, 41165
9	94843215	95078337	12	-2.4873	41166, 41177
9	95081557	100388176	200	-0.0122	41178, 41377
9	100405526	100416135	4	-2.8159	41378, 41381
9	100451814	101900365	70	-0.0265	41382, 41451
9	101983827	101984049	5	-2.506	41452, 41456
9	101984897	113007082	219	0	41457, 41675
9	113007104	113013681	6	-2.9608	41676, 41681
9	113086248	115969506	104	0	41682, 41785
9	116019392	116029633	6	-0.7314	41786, 41791
