GENE	BF
ABHD14A	-8.5255
ABHD14B	-7.112500000000001
ABHD15	-7.0245
ABHD16A	-10.6205
ABHD16B	-11.6575
ABHD17A	-1.4075
ABHD17B	-10.6575
ABHD17C	-15.8985
ABHD2	-9.1585
ABHD3	-7.2035
ABHD4	-14.7665
ABHD5	-10.6225
ABHD6	-14.2925
ABHD8	-11.602500000000001
ABI1	-8.1715
ABI2	-14.6785
ABI3	-15.7575
ABI3BP	-8.2595
ABL1	-12.2515
ABL2	-17.7635
ABLIM1	-11.531500000000001
ABLIM2	-6.2065
ABLIM3	-7.124499999999999
ABR	-11.2355
ABRA	-8.3855
ABRACL	-4.089499999999999
ABT1	-5.6594999999999995
ABTB1	-1.5795
ABTB2	-13.9705
ACAA1	-10.6315
ACAA2	-7.583500000000001
ACACA	-16.9565
ACACB	-10.1145
ACAD10	-10.9855
ACAD11	-12.374500000000001
ACAD8	-3.9545
ACAD9	-2.2504999999999997
ACADL	-8.9445
ACADM	-8.929499999999999
ACADS	-12.150500000000001
ACADSB	-3.5854999999999997
ACADVL	-10.0495
ACAN	-9.2145
ACAP1	-13.2805
ACAP2	-1.5285
ACAP3	-7.875500000000001
ACAT1	-1.3844999999999998
ACAT2	-18.825499999999998
ACBD3	-3.8105
ACBD4	-12.217500000000001
ACBD5	-5.8925
ACBD6	-9.1935
ACBD7	3.7085000000000004
ACCS	-11.0645
ACCSL	-13.8085
ACD	-12.9205
ACE	-8.2745
ACE2	-11.6335
ACER1	-4.7275
ACER2	-2.3565
ACER3	-9.2415
ACHE	-7.8635
ACIN1	-5.8454999999999995
ACKR2	-3.5475
ACKR3	-11.743500000000001
ACKR4	-3.4364999999999997
ACLY	-1.8655
ACMSD	-11.8245
ACN9	-10.5195
ACO1	-11.3475
ACO2	25.8705
ACOT1	-15.406500000000001
ACOT11	-12.0525
ACOT12	-5.1015
ACOT13	-9.1545
ACOT2	-11.086500000000001
ACOT4	-10.8385
ACOT6	-8.9595
ACOT7	-14.1875
ACOT8	-12.871500000000001
ACOT9	-5.8835
ACOX1	-7.849499999999999
ACOX2	-9.3385
ACOX3	-10.6755
ACOXL	-6.7955000000000005
ACP1	-17.1175
ACP2	-7.160500000000001
ACP5	-11.592500000000001
ACP6	-15.5465
ACPL2	-8.1655
ACPP	-12.576500000000001
ACPT	-4.6685
ACR	-6.9435
ACRBP	-8.4535
ACRC	-5.8445
ACRV1	-9.3575
ACSBG1	-13.868500000000001
ACSBG2	-11.1515
ACSF2	-8.554499999999999
ACSF3	-13.919500000000001
ACSL1	-10.602500000000001
ACSL3	-6.766500000000001
ACSL4	-9.9315
ACSL5	-6.945499999999999
ACSL6	-10.3175
ACSM1	-7.0945
ACSM2A	-13.6775
ACSM2B	-7.8255
ACSM3	-7.9695
ACSM4	-8.0965
ACSM5	-8.0435
ACSS1	-11.8855
ACSS2	-8.8855
ACSS3	-15.6365
ACTA1	-13.6905
ACTA2	-12.8195
ACTB	-5.3375
ACTBL2	-19.728499999999997
ACTC1	-10.4045
ACTG1	3.5414999999999996
ACTG2	-14.563500000000001
ACTL10	-15.2255
ACTL6A	31.152500000000003
ACTL6B	-12.5045
ACTL7A	-13.7995
ACTL7B	-16.9495
ACTL8	-13.342500000000001
ACTL9	-11.7555
ACTN1	-11.1575
ACTN2	-11.9465
ACTN4	-13.3535
ACTR10	7.317499999999999
ACTR1A	12.8995
ACTR1B	-12.015500000000001
ACTR2	27.209500000000002
ACTR3	4.467499999999999
ACTR3B	-2.2485
ACTR3C	4.0015
ACTR5	-8.0845
ACTR6	13.4415
ACTR8	-2.0595
ACTRT1	-13.7885
ACTRT2	-8.9875
ACTRT3	-5.4555
ACVR1	-13.2235
ACVR1B	-11.3725
ACVR1C	-11.2515
ACVR2A	-5.6525
ACVR2B	-13.3735
ACVRL1	-17.9755
ACY1	-11.637500000000001
ACY3	-6.596500000000001
ACYP1	-7.551500000000001
ACYP2	-6.218500000000001
ADA	-5.2585
ADAD1	-5.2895
ADAD2	-10.8805
ADAL	-3.8114999999999997
ADAM10	-7.743499999999999
ADAM11	-10.358500000000001
ADAM12	-12.6915
ADAM15	-10.3005
ADAM17	-8.4935
ADAM18	-11.5545
ADAM19	-12.2325
ADAM2	0.9325000000000001
ADAM20	-10.528500000000001
ADAM21	-11.7715
ADAM22	-12.0945
ADAM23	-5.8165
ADAM28	-12.352500000000001
ADAM29	-7.5905000000000005
ADAM30	-13.2715
ADAM32	-2.8985
ADAM33	-6.121499999999999
ADAM7	-10.9825
ADAM8	-12.5175
ADAM9	-11.3115
ADAMDEC1	-12.2615
ADAMTS1	-11.7995
ADAMTS10	-0.9624999999999999
ADAMTS12	-15.102500000000001
ADAMTS13	-10.8255
ADAMTS14	-4.9215
ADAMTS15	-11.6715
ADAMTS16	-14.6165
ADAMTS17	-13.0995
ADAMTS18	-9.5805
ADAMTS19	-13.121500000000001
ADAMTS2	-11.2835
ADAMTS20	-8.7995
ADAMTS3	-4.5595
ADAMTS4	-10.9365
ADAMTS5	-10.9745
ADAMTS6	-12.422500000000001
ADAMTS7	-15.0225
ADAMTS8	-13.6105
ADAMTS9	-6.971500000000001
ADAMTSL1	-8.1325
ADAMTSL2	-14.2135
ADAMTSL3	-13.730500000000001
ADAMTSL4	-8.9465
ADAMTSL5	-4.3675
ADAP1	-10.5965
ADAP2	-6.612500000000001
ADAR	-9.0735
ADARB1	-6.714499999999999
ADARB2	-13.9465
ADAT1	-11.172500000000001
ADAT2	-6.076499999999999
ADAT3	-3.9055
ADC	-8.7505
ADCK1	-9.7615
ADCK2	-9.0555
ADCK3	-9.9635
ADCK4	-8.6745
ADCK5	-5.9405
ADCY1	-12.656500000000001
ADCY10	-9.3145
ADCY2	-8.3405
ADCY3	-12.3165
ADCY4	-11.637500000000001
ADCY5	-8.1305
ADCY6	-8.1435
ADCY7	-14.0105
ADCY8	-10.8795
ADCY9	-10.461500000000001
ADCYAP1	-13.0535
ADCYAP1R1	-11.499500000000001
ADD1	-3.9865
ADD2	-11.8675
ADD3	-9.7085
ADH1A	-6.003500000000001
ADH1B	-12.5455
ADH4	-14.4315
ADH5	-0.8214999999999999
ADH6	-5.9595
ADH7	-13.7845
ADHFE1	-5.4875
ADI1	0.4195000000000002
ADIG	-9.1885
ADIPOQ	-9.4085
ADIPOR1	-13.3245
ADIPOR2	-8.8765
ADIRF	-12.0725
ADK	-8.3785
ADM	-14.6265
ADM2	-13.1155
ADM5	-4.8735
ADNP	-9.8205
ADNP2	-3.4305
ADO	-12.243500000000001
ADORA1	-2.1365
ADORA2A	-8.8455
ADORA2B	-15.1295
ADORA3	-23.214499999999997
ADPGK	-7.7775
ADPRH	-10.951500000000001
ADPRHL1	-12.1005
ADPRHL2	-11.5935
ADPRM	-10.3795
ADRA1A	-15.057500000000001
ADRA1B	-9.2375
ADRA1D	-13.1765
ADRA2A	-11.4665
ADRA2B	-13.3405
ADRA2C	-11.7025
ADRB1	-14.5555
ADRB2	-6.932499999999999
ADRB3	-15.6175
ADRBK1	-11.8285
ADRBK2	-10.1165
ADRM1	-5.702500000000001
ADSL	19.6905
ADSS	3.5245
ADSSL1	-6.5375
ADTRP	-15.2535
AEBP1	-10.3465
AEBP2	-8.3715
AEN	-9.0665
AES	-10.406500000000001
AFAP1	-9.7305
AFAP1L1	-9.4235
AFAP1L2	-11.8645
AFF1	-9.6135
AFF2	-4.2155000000000005
AFF3	-10.9745
AFF4	-7.3614999999999995
AFG3L2	-1.1945
AFM	-8.1345
AFMID	-9.5455
AFP	-5.6425
AFTPH	-5.9155
AGA	-12.0515
AGAP1	-8.1455
AGAP2	-7.275499999999999
AGAP3	-14.1265
AGAP5	-4.1575
AGAP6	-5.7115
AGAP7	-4.781499999999999
AGBL1	-11.1415
AGBL2	-13.9335
AGBL3	-0.5674999999999999
AGBL4	-12.5325
AGBL5	-13.2745
AGER	-4.8445
AGFG1	-2.2245
AGFG2	-7.4215
AGGF1	-4.5545
AGK	-3.3145
AGL	-4.1235
AGMAT	-11.294500000000001
AGMO	-13.8255
AGO1	-18.3265
AGO2	-7.9365000000000006
AGO3	-7.5344999999999995
AGO4	-13.1365
AGPAT1	-9.6705
AGPAT2	-4.3605
AGPAT3	-13.4125
AGPAT4	-13.7235
AGPAT5	-14.467500000000001
AGPAT6	-8.9055
AGPAT9	-11.8185
AGPS	-10.8255
AGR2	-7.467499999999999
AGR3	3.0335000000000005
AGRN	-15.5905
AGRP	-13.259500000000001
AGT	-13.3445
AGTPBP1	-11.3965
AGTR1	-13.5665
AGTR2	-4.1045
AGTRAP	-18.2575
AGXT	-12.4905
AGXT2	-14.259500000000001
AHCTF1	0.5445000000000002
AHCY	0.8545000000000003
AHCYL1	-6.4475
AHCYL2	-7.089499999999999
AHDC1	-14.9855
AHI1	-8.6765
AHNAK	-6.461499999999999
AHNAK2	-15.2985
AHR	-10.0425
AHRR	-11.7005
AHSA1	-9.9665
AHSA2	-10.7845
AHSG	-10.9785
AHSP	-7.169499999999999
AICDA	-13.5275
AIDA	-7.9975000000000005
AIF1	-8.7615
AIF1L	-13.4785
AIFM1	-9.8175
AIFM2	-7.2395
AIFM3	-14.8445
AIG1	-8.6445
AIM1	-14.3705
AIM2	-8.4685
AIMP1	-9.2055
AIMP2	-7.0275
AIP	-17.9245
AIPL1	-9.7155
AIRE	-10.1915
AJAP1	-13.3925
AJUBA	-26.3725
AK1	-2.5135
AK2	-3.9215
AK3	-9.858500000000001
AK4	-0.7594999999999998
AK5	-8.0325
AK6	-0.3564999999999998
AK7	-15.5955
AK8	-4.9455
AK9	-7.692500000000001
AKAP1	-8.3195
AKAP10	-9.0875
AKAP11	-13.3775
AKAP12	-9.1425
AKAP13	-9.5965
AKAP14	-13.0405
AKAP17A	-6.5395
AKAP2	-10.826500000000001
AKAP3	-1.3295
AKAP4	-12.6555
AKAP5	-6.477499999999999
AKAP6	-9.8285
AKAP7	-14.8825
AKAP8	-13.4705
AKAP8L	-9.3745
AKAP9	-8.2055
AKIP1	-4.2905
AKIRIN1	-0.8775
AKIRIN2	5.823499999999999
AKNA	-7.5375
AKNAD1	-0.7594999999999998
AKR1A1	-15.031500000000001
AKR1B1	-4.2715
AKR1B10	-2.6225
AKR1B15	4.2615
AKR1C1	-4.0585
AKR1C2	-4.1995000000000005
AKR1C3	-8.5205
AKR1C4	-10.8495
AKR1D1	-1.8895
AKR1E2	-10.6075
AKR7A2	-6.0455000000000005
AKR7A3	-6.7955000000000005
AKT1	-11.8825
AKT1S1	-13.387500000000001
AKT2	-10.2955
AKT3	-6.9335
AKTIP	1.5594999999999999
ALAD	-12.3805
ALAS1	-7.512499999999999
ALAS2	-5.8175
ALB	-11.839500000000001
ALCAM	-7.8454999999999995
ALDH16A1	-11.5185
ALDH18A1	-13.2545
ALDH1A1	-14.7315
ALDH1A2	-6.141500000000001
ALDH1A3	-11.9565
ALDH1B1	-13.7885
ALDH1L1	-13.063500000000001
ALDH1L2	-7.2775
ALDH2	-9.9895
ALDH3A1	-16.229499999999998
ALDH3A2	-10.2525
ALDH3B2	-15.3605
ALDH4A1	-10.9915
ALDH5A1	-9.1235
ALDH6A1	-7.6995000000000005
ALDH7A1	-10.656500000000001
ALDH8A1	-14.2025
ALDH9A1	-7.9765
ALDOA	-3.5694999999999997
ALDOB	-7.9365000000000006
ALDOC	-8.5815
ALG1	-0.10349999999999993
ALG10	-3.4475
ALG10B	0.8334999999999999
ALG11	11.9705
ALG12	-13.4535
ALG13	4.323499999999999
ALG14	-1.6235
ALG1L	0.4464999999999999
ALG2	7.7615
ALG3	-12.4985
ALG5	-1.3285
ALG6	-3.8695
ALG8	-4.4245
ALG9	-10.2075
ALK	-14.5045
ALKBH1	-8.7445
ALKBH2	-14.5875
ALKBH3	-4.8225
ALKBH4	-2.2855
ALKBH5	-8.4415
ALKBH6	-8.1045
ALKBH7	-11.7155
ALKBH8	-11.6285
ALLC	-5.9815000000000005
ALMS1	-6.0265
ALOX12	-13.3985
ALOX12B	-10.7635
ALOX15	-10.2375
ALOX15B	-7.8155
ALOX5	-7.0695
ALOX5AP	-10.3765
ALOXE3	-9.9375
ALPI	-8.6555
ALPK1	-11.1675
ALPK2	-11.2645
ALPK3	-3.7175
ALPL	-9.3185
ALPP	-6.3215
ALPPL2	-7.6165
ALS2	-7.452500000000001
ALS2CL	-17.0425
ALS2CR11	-4.5375
ALS2CR12	-8.1835
ALX1	-13.711500000000001
ALX3	-6.9415
ALX4	-14.3855
ALYREF	17.4755
AMACR	-7.099499999999999
AMBN	-4.903499999999999
AMBP	-11.5375
AMBRA1	-14.6585
AMD1	6.948499999999999
AMDHD1	-3.5585
AMDHD2	-3.4314999999999998
AMELX	-9.0525
AMELY	-10.5665
AMER1	-13.3025
AMER2	-8.3695
AMER3	-9.9145
AMFR	-14.9705
AMH	-9.0455
AMHR2	-13.0055
AMICA1	-8.1165
AMIGO1	-12.3215
AMIGO2	-13.118500000000001
AMIGO3	-15.1655
AMMECR1	-10.2325
AMMECR1L	-9.3775
AMN	-14.278500000000001
AMN1	-12.326500000000001
AMOT	-11.727500000000001
AMOTL1	-13.419500000000001
AMOTL2	-14.3815
AMPD1	-6.2355
AMPD2	-12.4285
AMPD3	-15.7245
AMPH	-10.922500000000001
AMT	-11.2025
AMTN	-7.2095
AMY1B	-0.3025
AMY2A	-8.0005
AMY2B	-3.6835
AMZ1	-13.166500000000001
AMZ2	-3.8565
ANAPC1	7.3385
ANAPC10	19.259500000000003
ANAPC11	-2.6005
ANAPC13	-7.6645
ANAPC15	-14.839500000000001
ANAPC16	-0.08349999999999991
ANAPC2	-1.3365
ANAPC4	6.0135000000000005
ANAPC5	2.3794999999999997
ANAPC7	-12.884500000000001
ANG	-8.4535
ANGEL1	-9.0615
ANGEL2	-2.6624999999999996
ANGPT1	2.0435
ANGPT2	-14.188500000000001
ANGPT4	-12.4145
ANGPTL1	-8.4575
ANGPTL2	-11.7155
ANGPTL3	-4.6905
ANGPTL4	-8.0525
ANGPTL5	0.8715000000000002
ANGPTL6	-9.4035
ANGPTL7	-8.4165
ANHX	-11.948500000000001
ANK1	-32.0695
ANK2	-8.7515
ANK3	-12.634500000000001
ANKAR	-11.0805
ANKDD1A	-8.9875
ANKDD1B	-10.0675
ANKEF1	-10.3695
ANKFN1	-17.508499999999998
ANKFY1	-9.4185
ANKH	-11.5725
ANKHD1	-7.7125
ANKHD1-EIF4EBP3	-12.281500000000001
ANKIB1	-14.0305
ANKK1	-7.9635
ANKLE1	-12.9845
ANKLE2	12.5745
ANKMY1	-9.6755
ANKMY2	4.9435
ANKRA2	2.5585
ANKRD1	-1.0414999999999999
ANKRD10	-10.9335
ANKRD11	-8.6695
ANKRD12	-5.480499999999999
ANKRD13A	-15.4185
ANKRD13B	-3.4435000000000002
ANKRD13C	-10.4425
ANKRD13D	-13.3225
ANKRD16	-15.7895
ANKRD17	-6.275499999999999
ANKRD18A	-4.4145
ANKRD2	-12.903500000000001
ANKRD22	-4.0715
ANKRD23	-2.7885
ANKRD24	-7.2555
ANKRD26	-12.7535
ANKRD27	-5.2515
ANKRD28	-3.5625
ANKRD29	-15.1805
ANKRD30A	-8.7005
ANKRD30B	-5.3075
ANKRD31	-13.4025
ANKRD32	-8.4045
ANKRD33	-12.5565
ANKRD33B	-5.7425
ANKRD34A	-19.607499999999998
ANKRD34B	-2.5015
ANKRD34C	-9.6295
ANKRD35	-12.4785
ANKRD36	4.859500000000001
ANKRD37	-12.813500000000001
ANKRD39	-10.1135
ANKRD40	-4.0255
ANKRD42	-8.115499999999999
ANKRD44	-12.150500000000001
ANKRD45	-11.6305
ANKRD46	-10.5345
ANKRD49	-6.3375
ANKRD50	-8.2695
ANKRD52	-7.7195
ANKRD53	-14.297500000000001
ANKRD54	-0.8034999999999999
ANKRD55	-16.4375
ANKRD6	-15.233500000000001
ANKRD61	-17.0195
ANKRD62	-13.6925
ANKRD65	-4.3645
ANKRD66	-5.2425
ANKRD7	-9.7805
ANKRD9	-15.884500000000001
ANKS1A	-12.5855
ANKS1B	-22.5565
ANKS3	-13.214500000000001
ANKS4B	-13.5025
ANKS6	-12.2925
ANKZF1	-7.2515
ANLN	-14.1775
ANO1	-14.711500000000001
ANO10	-9.5055
ANO3	-6.625500000000001
ANO4	-9.2825
ANO5	-11.0995
ANO6	-13.0105
ANO7	-10.9525
ANO8	-10.5535
ANO9	-15.5195
ANP32A	-9.1125
ANP32B	3.9765
ANP32D	-3.1875
ANP32E	-7.137499999999999
ANPEP	-12.3775
ANTXR1	-0.22249999999999992
ANTXR2	-2.4065
ANTXRL	-3.1365
ANXA1	-11.4315
ANXA10	-4.2935
ANXA11	-9.7645
ANXA13	-6.503500000000001
ANXA2	-11.4535
ANXA2R	-6.6785
ANXA3	0.22950000000000026
ANXA4	-13.2605
ANXA5	-11.8535
ANXA6	-17.3175
ANXA7	-4.3835
ANXA8	-6.9015
ANXA8L1	-3.5285
ANXA8L2	-3.8865
ANXA9	-14.9145
AOAH	-13.015500000000001
AOC1	-9.2975
AOC2	-8.2025
AOC3	-10.211500000000001
AOX1	-9.599499999999999
AP1AR	-12.938500000000001
AP1B1	-5.9015
AP1G1	-3.6835
AP1G2	-9.2925
AP1M1	-3.6734999999999998
AP1M2	-12.0695
AP1S1	-10.0785
AP1S2	7.990499999999999
AP1S3	-9.922500000000001
AP2A1	-1.3485
AP2A2	-6.0634999999999994
AP2B1	0.4275000000000002
AP2M1	23.163500000000003
AP2S1	10.6545
AP3B1	-1.2014999999999998
AP3B2	-11.541500000000001
AP3D1	-9.5215
AP3M1	-7.057499999999999
AP3M2	-3.6185
AP3S1	4.8765
AP3S2	-7.8025
AP4B1	-8.2535
AP4E1	-5.8454999999999995
AP4M1	-13.5305
AP4S1	-2.8895
AP5B1	-6.1555
AP5M1	-8.9555
AP5S1	-11.9595
AP5Z1	-5.5545
APAF1	-11.281500000000001
APBA1	-15.0785
APBA2	-10.7545
APBA3	-12.4465
APBB1	-6.6884999999999994
APBB1IP	-10.464500000000001
APBB2	-20.5005
APBB3	-11.5275
APC	-4.4845
APC2	-10.8755
APCDD1	-11.7395
APCDD1L	-8.6555
APCS	-2.3855
APEH	-6.6655
APEX1	-4.531499999999999
APEX2	-11.0045
APH1A	-4.4595
APH1B	-15.624500000000001
API5	-5.8134999999999994
APIP	6.1165
APITD1	-7.2905
APITD1-CORT	-6.240499999999999
APLF	-10.8345
APLN	-1.6304999999999998
APLNR	-16.0835
APLP1	-3.5675
APLP2	-6.297499999999999
APMAP	-15.6995
APOA1	-6.1525
APOA1BP	-12.2195
APOA2	-12.560500000000001
APOA4	-12.6425
APOA5	-11.8615
APOB	-10.243500000000001
APOBEC1	-7.0954999999999995
APOBEC2	-8.5015
APOBEC3A	-3.8615
APOBEC3B	-12.4955
APOBEC3C	-1.7565
APOBEC3D	-12.464500000000001
APOBEC3F	-11.9655
APOBEC3G	-9.8485
APOBEC3H	-6.147499999999999
APOBEC4	-4.8495
APOBR	-9.1975
APOC1	-5.6955
APOC2	-6.531499999999999
APOC3	-11.4975
APOC4	-9.8765
APOD	-12.5135
APOE	-8.0535
APOF	-1.0534999999999999
APOH	-9.3405
APOL1	-0.3034999999999999
APOL2	-4.8055
APOL3	-0.6704999999999999
APOL5	-3.9255
APOL6	-11.9905
APOLD1	-4.0735
APOM	-9.6215
APOO	-11.4335
APOOL	1.6705
APOPT1	-3.9325
APP	-13.7525
APPBP2	-4.7795000000000005
APPL1	-4.8895
APPL2	-8.7755
APRT	-8.0765
APTX	-4.8085
AQP1	-9.1585
AQP10	-7.6274999999999995
AQP11	-12.1905
AQP12B	-4.5135000000000005
AQP2	-11.6755
AQP3	-10.7185
AQP4	-9.3595
AQP5	-17.1515
AQP6	-9.5335
AQP7	-8.5075
AQP8	-8.8485
AQP9	-6.9765
AQPEP	-18.8445
AQR	17.032500000000002
AR	-9.0855
ARAF	-14.1455
ARAP1	-9.7315
ARAP2	-4.4365000000000006
ARAP3	-13.9185
ARC	-10.7105
ARCN1	14.199499999999999
AREG	-12.5055
AREL1	-8.3065
ARF1	-4.2805
ARF3	1.4045
ARF4	33.4565
ARF5	-8.8245
ARF6	-2.4775
ARFGAP1	-1.1675
ARFGAP2	-14.5265
ARFGAP3	-8.0815
ARFGEF1	-4.4845
ARFGEF2	-10.4685
ARFIP1	-3.2744999999999997
ARFIP2	-6.163499999999999
ARFRP1	-11.3725
ARG1	-10.9115
ARG2	-12.8255
ARGFX	-11.3865
ARGLU1	0.02450000000000019
ARHGAP1	-12.6445
ARHGAP10	-7.2844999999999995
ARHGAP11A	1.0545
ARHGAP11B	-0.7464999999999999
ARHGAP12	-13.6635
ARHGAP15	-10.7255
ARHGAP17	-11.637500000000001
ARHGAP18	-13.5135
ARHGAP19	-8.0915
ARHGAP20	-11.086500000000001
ARHGAP21	-10.6105
ARHGAP22	-11.6285
ARHGAP23	-10.1645
ARHGAP24	-2.3045
ARHGAP25	-17.9225
ARHGAP26	-8.0945
ARHGAP27	-12.0725
ARHGAP28	-12.7385
ARHGAP29	-7.378500000000001
ARHGAP30	-2.2325
ARHGAP31	-13.3275
ARHGAP32	-5.5115
ARHGAP33	-12.4555
ARHGAP35	-2.1254999999999997
ARHGAP36	-17.569499999999998
ARHGAP39	-11.5955
ARHGAP4	-10.5655
ARHGAP44	-10.1655
ARHGAP5	-7.1365
ARHGAP6	-4.6765
ARHGAP8	-4.4505
ARHGAP9	-7.092499999999999
ARHGDIA	-10.2585
ARHGDIB	-5.5855
ARHGDIG	-1.9905
ARHGEF1	-9.7895
ARHGEF10	-12.6785
ARHGEF10L	-10.4755
ARHGEF11	-8.1135
ARHGEF12	-6.2715
ARHGEF15	-10.8455
ARHGEF16	-5.929499999999999
ARHGEF17	-10.4135
ARHGEF18	-14.7255
ARHGEF19	-10.2415
ARHGEF2	-9.7095
ARHGEF25	-7.756499999999999
ARHGEF26	-13.2685
ARHGEF28	-11.8455
ARHGEF3	-6.3025
ARHGEF33	0.5415000000000001
ARHGEF35	-3.5095
ARHGEF37	-12.0185
ARHGEF38	-1.6735
ARHGEF39	-13.5395
ARHGEF4	-18.2565
ARHGEF40	-13.4885
ARHGEF5	1.5045000000000002
ARHGEF6	-12.7355
ARHGEF7	-14.2345
ARHGEF9	-10.714500000000001
ARID1A	-5.1895
ARID1B	-7.272499999999999
ARID2	-11.3375
ARID3A	-12.8155
ARID3B	-6.0715
ARID3C	-16.6295
ARID4A	-12.1255
ARID4B	5.6685
ARID5A	-22.447499999999998
ARID5B	-3.0465
ARIH1	18.875500000000002
ARIH2	-10.435500000000001
ARIH2OS	-10.8445
ARL1	2.5725000000000002
ARL10	-6.339499999999999
ARL11	-7.871499999999999
ARL13A	-4.6075
ARL13B	-9.3595
ARL14	-4.1715
ARL14EP	2.4145
ARL14EPL	-4.3004999999999995
ARL15	-8.9225
ARL16	-7.8155
ARL2	0.23950000000000005
ARL2BP	-6.5085
ARL3	-4.3415
ARL4A	3.2315
ARL4C	-9.7235
ARL4D	-8.8135
ARL5A	0.27249999999999996
ARL5B	-3.9385
ARL5C	-11.1005
ARL6	-5.9864999999999995
ARL6IP1	-6.1594999999999995
ARL6IP4	-9.5185
ARL6IP5	-17.659499999999998
ARL6IP6	-5.6155
ARL8A	-7.6715
ARL8B	-3.9515
ARL9	-10.823500000000001
ARMC1	5.2395
ARMC10	-4.4915
ARMC12	-6.5845
ARMC2	-11.8915
ARMC3	-9.2585
ARMC4	-5.3595
ARMC5	-9.993500000000001
ARMC6	-6.368499999999999
ARMC7	-2.3305
ARMC8	-6.048500000000001
ARMC9	-5.7235
ARMCX1	-7.5794999999999995
ARMCX2	-11.9525
ARMCX3	-9.8315
ARMCX4	-6.0175
ARMCX5	-10.9045
ARMCX6	-5.4384999999999994
ARMS2	-10.3325
ARNT	-8.2985
ARNT2	-12.1205
ARNTL	-10.2645
ARNTL2	-6.878500000000001
ARPC1A	1.3175
ARPC1B	-6.455500000000001
ARPC2	-3.1265
ARPC3	8.5495
ARPC4	19.6155
ARPC4-TTLL3	-5.6795
ARPC5	-2.0204999999999997
ARPC5L	-11.0695
ARPP19	3.1095
ARPP21	-14.8515
ARR3	-8.4075
ARRB1	-7.2455
ARRB2	-7.647499999999999
ARRDC1	-9.2195
ARRDC2	-11.275500000000001
ARRDC3	-12.7445
ARRDC4	-11.6475
ARRDC5	-8.1625
ARSA	-10.2255
ARSB	-8.0835
ARSD	-10.7685
ARSE	-10.3705
ARSF	-15.7735
ARSG	-10.211500000000001
ARSH	-8.6405
ARSI	-17.0355
ARSJ	-7.0525
ARSK	0.8174999999999999
ART1	-7.371499999999999
ART3	-6.6945
ART4	-8.7145
ART5	-11.8405
ARTN	-5.826499999999999
ARV1	-11.4255
ARVCF	-15.961500000000001
ARX	-14.2565
AS3MT	-10.7705
ASAH1	-4.7285
ASAH2	-17.5315
ASAH2B	-4.5715
ASAP1	-13.044500000000001
ASAP2	-11.9495
ASAP3	-0.14949999999999997
ASB1	-12.9155
ASB10	-12.4855
ASB11	-15.813500000000001
ASB12	-9.1565
ASB13	-10.2105
ASB14	-12.9585
ASB15	-14.6315
ASB16	-15.1155
ASB17	-5.749499999999999
ASB18	-9.2795
ASB2	-11.6295
ASB3	-8.0375
ASB4	-14.3245
ASB5	-11.4595
ASB6	-10.9955
ASB7	-4.6884999999999994
ASB8	-9.8465
ASB9	-8.7595
ASCC1	-1.2965
ASCC2	-13.3165
ASCC3	11.7595
ASCL1	-14.5365
ASCL2	-12.701500000000001
ASCL3	-14.4975
ASCL4	-13.4755
ASCL5	-9.5865
ASF1A	-0.8334999999999999
ASF1B	-8.7075
ASGR1	-9.7755
ASGR2	-12.8975
ASH1L	-10.1435
ASH2L	-3.9585
